model,seed,QTLs,current_fitness,future_fitness,causal_offset,causal_confounded_offset,empirical_offset,empirical_confounded_offset,causal_random_1_offset,causal_random_6_offset,causal_random_11_offset,causal_random_16_offset,causal_random_21_offset,causal_random_26_offset,causal_random_31_offset,causal_random_36_offset,causal_random_41_offset,causal_random_46_offset,causal_random_51_offset,causal_random_61_offset,causal_random_66_offset,causal_random_56_offset
m4.1,s105,100,0.99258,0.507117,0.7432644398525645,0.3620421074603736,0.47551976707864696,0.3620421074603736,0.48563798118960916,0.5695645618724712,0.5665532710986182,0.7570966340820804,0.9311130764461081,0.9981179886450658,1.0331827500551474,1.0618574326396888,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.99179,0.913487,0.06023519887202475,0.026587481456385818,0.03853679283142198,0.026587481456385818,0.03972628706200788,0.061078455715255914,0.062419550139962546,0.0872712989005339,0.1437232464059063,0.19486897954556628,0.22783806731450557,0.6421685067318628,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.981573,0.512368,0.6340550797997844,0.4173542289645936,0.405650677868073,0.4173542289645936,0.4167963111461013,0.4849598201712058,0.4560335758073838,0.598647467717816,0.8641363912778373,1.046720825511963,0.9444148278204842,1.0446371629147577,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.999688,0.839085,0.21982784805287076,0.09721462196856402,0.14063969900704054,0.09721462196856402,0.1512556496160331,0.15608582781191038,0.17656372926428637,0.24377770897716627,0.28122393992673256,0.34033291745774324,0.43093402612294346,0.4431396114692482,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.999532,0.812216,0.2577525155611975,0.26687894141610957,0.16490283887105978,0.26687894141610957,0.16891570709178025,0.17987960332982245,0.17118950536071262,0.2493576866760959,0.3405802068997817,0.4312170922184031,0.4396101241458783,0.5202905622284837,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.996935,0.926224,0.06696494673240642,0.05949546234312229,0.04284229698779128,0.05949546234312229,0.04724518710047498,0.055533798381775454,0.0696787491196817,0.09236583369192981,0.1233744225268656,0.22656822040637623,0.1552893253072644,0.13833123021436206,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.997548,0.963444,0.028097848145229216,0.027487061605210254,0.017976216120444186,0.027487061605210254,0.021510724717564756,0.022009196003797533,0.0329554943148807,0.08580504604783486,0.13573382462092784,0.13986429741975506,0.15384262552671643,0.2091007894259478,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.999714,0.5717,0.7294526471357132,0.3081399308573299,0.4666833690169308,0.3081399308573299,0.4794280025064031,0.4441182260028274,0.371115654101187,0.6101008011122571,0.7512182806750369,0.5800975293177958,0.9351644063767254,1.2022163903389809,NA,NA,NA,NA,NA,NA
m4.1,s105,100,1,0.994604,0.007300555008290769,0.0625024234480055,0.004670690579218213,0.0625024234480055,0.0157869711577503,0.023402130089741756,0.030073255160253436,0.060875826682707565,0.12171023749833985,0.1788150746141223,0.20038013327255455,0.22837995633157884,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.996913,0.877072,0.12835653822551132,0.10556119369497913,0.08211891742341908,0.10556119369497913,0.08392853760984621,0.09811596972200762,0.12337063183887807,0.25197142924737526,0.3077347482884901,0.33942901037325107,0.3998776516854677,0.39368473546108507,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.987214,0.928671,0.20292471924108405,0.11279209121604612,0.1298255507113471,0.11279209121604612,0.1327593971281912,0.16160533015872322,0.16187109112753026,0.25703926028681184,0.34411949475641684,0.3697412269899929,0.4483867166192443,0.493463634494277,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.990148,0.626708,0.837475310698142,0.38792754944720925,0.5357932430566608,0.38792754944720925,0.5468178344595084,0.5799578655446919,0.5277324219290761,0.7904405897803946,1.0242038222031293,1.017520371373364,1.134031393309543,1.7935524029076249,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.998676,0.778223,0.3940359228942851,0.16145657086240947,0.2520931450890851,0.16145657086240947,0.2573912195979412,0.29267389403054855,0.2625596763542894,0.41754287538030704,0.5823349667559501,0.4908355647579366,0.33402031081643724,0.5474892074939015,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.999211,0.883936,0.19652711660592084,0.17320850492800868,0.12573254376547732,0.17320850492800868,0.1297347289735827,0.15190608204525338,0.18171847819102804,0.24740338460836417,0.3376703667323303,0.3979386677220287,0.3944231062233408,0.39106873405271925,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.962144,0.999937,0.05703708748739117,0.11305540150253292,0.03649073075825971,0.11305540150253292,0.038008494046387425,0.05492578162351723,0.0573601228264483,0.09078548098179033,0.1018572881995437,0.1223022425216211,0.15325800861385783,0.19061311308953915,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.974059,0.806569,0.12416609569021098,0.19833602154177982,0.07943798967886326,0.19833602154177982,0.08423158818675802,0.08238083744735158,0.08739209827574097,0.12811788109304825,0.24452371331049266,0.22671535625363584,0.29778902776068406,0.4541368160224405,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.996783,0.860203,0.1498914105722515,0.21274478396732738,0.09589632548080114,0.21274478396732738,0.09861288257738848,0.09878788978698591,0.14648737589128494,0.20011111129747147,0.23289792719482955,0.23730092641828768,0.19894299373356691,0.3302897346659068,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.97834,0.817052,0.12416609569021098,0.19833602154177982,0.07943798967886326,0.19833602154177982,0.08371309491703995,0.1682946136898742,0.15302922923754467,0.27407215511543137,0.3558966453631033,0.3783818212597995,0.35467343645408755,0.3110272619199289,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.993702,0.892796,0.09038674354198731,0.04222685474725242,0.0578269064568849,0.04222685474725242,0.06142949695229123,0.13403338385092653,0.14960340002919562,0.2568122203596258,0.3903408899947442,0.5376819783591179,0.3956960088012085,0.48753255184359395,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.995598,0.529609,0.7294526471357132,0.3081399308573299,0.4666833690169308,0.3081399308573299,0.4762398519454905,0.5483599376858709,0.5345367722920434,0.7542565818069541,1.0108486970684265,0.995290814360561,0.9308749820275438,1.1047440526729575,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.994843,0.896899,0.22045284882412722,0.2459775376502399,0.14103955699194676,0.2459775376502399,0.14645127239576536,0.2077376738447014,0.2807278973506046,0.438315846639349,0.6052519373910581,0.6992613479066043,0.6202654059409278,0.7316036380984242,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.990727,0.780671,0.21968684163559118,0.23482564477684775,0.14054948705136747,0.23482564477684775,0.14414617049698716,0.23380969994922876,0.22727645814378808,0.3323826008467456,0.4866185755972311,0.5412516008586706,0.6289416822144126,0.8779065985830219,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.998248,0.551172,0.7276850548927285,0.30675381267927204,0.4655525130165538,0.30675381267927204,0.4781439443636613,0.49223984486657607,0.46332475690012964,0.6984985017063461,0.7778354177579193,0.8223294138045233,0.9916436745645154,1.3091792969502725,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.996024,0.724658,0.34743932400708816,0.29461755317771066,0.2222819464611886,0.29461755317771066,0.22886389236432048,0.2979914627699668,0.2784999741964421,0.5363927096380136,0.5260419864705266,0.6494064349645564,0.6694662100116925,0.5220799475455089,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.987706,0.975669,0.002855332788194093,0.05712864477782834,0.001826761929634906,0.05712864477782834,0.0018817030849437898,0.010251176987210422,0.03415296637739307,0.051700701674162595,0.08257806482354346,0.18555780087048088,0.10330400113141558,0.2508524456775431,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.995105,0.868315,0.1276423799615091,0.21911605557129799,0.08166201897227968,0.21911605557129799,0.0835849861754266,0.08948595973613395,0.11407869799449087,0.13680111097819625,0.2783725269369982,0.2602449210312716,0.3150154998645679,0.27631448156492594,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.998186,0.836906,0.19652711660592084,0.17320850492800868,0.12573254376547732,0.17320850492800868,0.13178746018081355,0.16205334642141267,0.2393628082214908,0.23798875502786038,0.47999393978756255,0.6323014791868246,0.6866059439456788,0.7187200465787151,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.999868,0.627415,0.6154120724803045,0.35161334348033635,0.39372340404347955,0.35161334348033635,0.4041244297385773,0.3921286722114576,0.4859187251516261,0.6544446974858533,1.0102416399648568,1.052264959628,1.1201590345370114,1.0960846624697784,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.962144,0.999937,0.05703708748739117,0.11305540150253292,0.03649073075825971,0.11305540150253292,0.03745273119911751,0.07805598561134784,0.06482815324096428,0.1197876415591993,0.13475561778374204,0.1340768933631701,0.18748152463078385,0.32738603451012444,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.988561,0.916918,0.22045284882412722,0.2459775376502399,0.14103955699194676,0.2459775376502399,0.14480200324826986,0.17928992489590806,0.19765332271478586,0.24052754068496981,0.4011974144359733,0.4281473004851848,0.4597525368035507,0.5091934318290561,NA,NA,NA,NA,NA,NA
m4.1,s105,100,0.992344,0.489179,0.7845442671339421,0.3260412230921349,0.5019294441752413,0.3260412230921349,0.5211604111646746,0.5353951606427921,0.5480808660217625,0.8688949604678254,1.159636831358785,1.1017746138720248,1.2338230529450323,1.2461202145738262,NA,NA,NA,NA,NA,NA
m4.1,s105,20,0.994737,0.948585,0.18171932152457343,0.05061387371625722,0.034126070288798944,0.05061387371625722,0.024080690088682515,0.0352621504096723,0.0967394801182783,0.12601528964313627,0.10450885380572382,0.13779724061600468,0.23414798823107316,0.3483979068812496,0.2114963169367314,0.4264389919012987,0.21299261774043446,NA,NA,NA
m4.1,s105,20,0.993287,0.65646,1.0614754855092932,0.1763266737926057,0.19934031628787832,0.1763266737926057,0.14438828709424922,0.22103545066257566,0.30419354926550607,0.3332911745555095,0.2635436610831492,0.44850846149504564,0.48716718693919153,0.8726047330065058,0.56900656536161065,1.0592485944916907,0.456375201658296,NA,NA,NA
m4.1,s105,20,0.999248,0.890636,0.194559026974791,0.11197197746577005,0.03653730915434989,0.11197197746577005,0.04611800885367231,0.06114539443533352,0.07449622511255802,0.06361817933355594,0.0808067719722901,0.14923284128085498,0.1655821876734018,0.21741162715202605,0.255350150288357,0.25006454323743244,0.3283912859019138,NA,NA,NA
m4.1,s105,20,0.998507,0.918436,0.21686744214824788,0.031403870159246824,0.040726729067730706,0.031403870159246824,0.030367340399840355,0.06911767241077502,0.06752683881757715,0.051601015965787304,0.059730661357247535,0.09240355361179968,0.13004955915356084,0.21432820080178808,0.2150967932452385,0.34217078786814925,0.27516661451154645,NA,NA,NA
m4.1,s105,20,0.992321,0.889456,0.3675724973778396,0.07382938747658177,0.06902845980552076,0.07382938747658177,0.05157708453781706,0.08772208979917245,0.08719610348779833,0.08706816196899002,0.07830449019922979,0.11594103000682021,0.13243303374971438,0.16814324947232973,0.32647068018185366,0.33970828675746584,0.3659758645044439,NA,NA,NA
m4.1,s105,20,0.999864,0.843364,0.31968106195899154,0.2249001612020342,0.06003466389200216,0.2249001612020342,0.04798544234008476,0.06893904598999609,0.08982873233243392,0.11869675652534072,0.13090263822676748,0.177204165561137,0.2246592533820648,0.29156524113583526,0.38319318365417443,0.5270914136108,0.3398668978618197,NA,NA,NA
m4.1,s105,20,0.99314499999999994,0.983583,0.00415498630314113,0.05247457108179311,7.802877175656675e-4,0.05247457108179311,0.0075081026850223635,0.021840997627818524,0.042899892411290885,0.049384572449300584,0.06645849112369084,0.13474902938051778,0.11039712795291183,0.1497960432798583,0.23822733067363175,0.24050211277064987,0.21314079586267953,NA,NA,NA
m4.1,s105,20,0.998987,0.872469,0.3198862498568345,0.04339305691959795,0.06007319725524306,0.04339305691959795,0.042575386720628085,0.05900882761063736,0.05833974066961638,0.07047956820743219,0.07943780727045521,0.12513869418576112,0.1357124573766893,0.22086361494250628,0.25287304223732426,0.5675817915383359,0.2502017239921943,NA,NA,NA
m4.1,s105,20,0.986745,0.938665,0.2678244727045471,0.03796255617057638,0.05029622994349525,0.03796255617057638,0.03641567270864143,0.06909119994069071,0.09625543518750505,0.1129181661365916,0.1647377986840709,0.21777557963617977,0.2942340896641639,0.3169354321308434,0.5132881437964031,1.0253244022510108,0.40663104483015483,NA,NA,NA
m4.1,s105,20,0.989031,0.813857,0.6206929122581608,0.11648631586311232,0.11656333390292212,0.11648631586311232,0.08571020912097999,0.11471627042691589,0.14746958939754412,0.23267243957672318,0.2688646252750761,0.4452931259676712,0.4873511737554042,0.5829414159288899,0.445674172079479,0.6937639751723261,0.5837918104627766,NA,NA,NA
m4.1,s105,20,0.988854,0.938922,0.25316720388313585,0.04550321438432558,0.04754366086143612,0.04550321438432558,0.03499513777854213,0.06335142370959408,0.08121988874966375,0.16009918092538125,0.1117432363385039,0.18749236170303726,0.22191228854412648,0.2901091789215181,0.4034534373339431,0.5759267879254556,0.34616273496489675,NA,NA,NA
m4.1,s105,20,0.994987,0.676994,0.9612287521364807,0.23370649601485086,0.18051443117779958,0.23370649601485086,0.1280560561797554,0.17673682384897796,0.23656016459925183,0.2748253257682219,0.2354342810226866,0.4357460284808108,0.4628037125189753,0.6281434882506359,0.5036991406744464,0.9002643888575435,0.5151329188835371,NA,NA,NA
m4.1,s105,20,0.985237,0.73818,0.3657792653152117,0.11444704241510278,0.06869169889919584,0.11444704241510278,0.05808567993744269,0.09682740617300055,0.11039042735544533,0.12984966348734253,0.130065453945129,0.19382160242052254,0.19844344918461412,0.33356210490577987,0.2876857722252102,0.3303147998242361,0.3393491175901388,NA,NA,NA
m4.1,s105,20,0.99946,0.608672,0.9226560850973142,0.21528348511852435,0.173270658002986,0.21528348511852435,0.12408892815408501,0.15328632653873822,0.2236675883657682,0.23406746367688216,0.24955838717514425,0.438828518164821,0.46371636230594054,0.6563420542563774,0.538820475914322,0.8992105916597776,0.36559580456510476,NA,NA,NA
m4.1,s105,20,0.99985,0.838725,0.3702227223944856,0.060674761296977936,0.06952616012951722,0.060674761296977936,0.05507376944058973,0.082398591125808,0.10526867215787661,0.1250819606634343,0.09347124500421096,0.24867181001250016,0.3690147055621609,0.4239502097567212,0.43658682669965293,0.9618812296995867,0.5683295177702755,NA,NA,NA
m4.1,s105,20,0.99737,0.72297,0.7660781349046317,0.1323904430814151,0.14386602403714227,0.1323904430814151,0.10927583109858788,0.14563371391802096,0.17077444790099475,0.16501532139346758,0.21832556433822073,0.3635286249343694,0.44896643738960057,0.5577672921782139,0.5265546479503601,0.5421418545272428,0.40409764465046455,NA,NA,NA
m4.1,s105,20,0.993902,0.57219,0.8893949918685665,0.14755692724250685,0.1670243744714186,0.14755692724250685,0.14381780337191458,0.19310136967253594,0.24576278144887115,0.2112948991284309,0.23156049640454332,0.3596410976868908,0.4589315727067542,0.5146958484161217,0.8057631168103869,1.4906627635535497,0.6354647726683809,NA,NA,NA
m4.1,s105,20,0.999859,0.992884,0.01846723386558793,0.10420531639420354,0.003468063360843662,0.10420531639420354,0.005593430651654669,0.033419807470900786,0.04720726425448664,0.07099310196358155,0.09175668687316108,0.13404548769558175,0.14531930253167355,0.15475661666753918,0.28129530149453735,0.4547395405312294,0.2962188501261081,NA,NA,NA
m4.1,s105,20,0.985237,0.73818,0.3657792653152117,0.11444704241510278,0.06869169889919584,0.11444704241510278,0.048538262562030095,0.0656581148460134,0.09453837419693949,0.12560341677119988,0.11367553199376916,0.2071862640361173,0.3096238715798904,0.29256281125078876,0.48596074984246246,0.8975533383821066,0.30543393782959116,NA,NA,NA
m4.1,s105,20,0.979985,0.626343,0.5834011794999145,0.1234606503103227,0.10956011441793782,0.1234606503103227,0.08160130786866786,0.13267076827401403,0.1966276818393984,0.21749459534645987,0.22828945629557323,0.3183205374033249,0.47078554749114715,0.571963248638795,0.562733573725973,0.9103822210997627,0.47212684750878947,NA,NA,NA
m4.1,s105,20,0.997871,0.993732,0.03128229231856599,0.18212704834108875,0.005874673631300002,0.18212704834108875,0.02115322752185451,0.03543118851728651,0.03914929394573763,0.06652853943886858,0.07618422462175924,0.11161835123604294,0.08589744964409092,0.08954809920692872,0.1338781248147694,0.3837437475770919,0.15744388328933923,NA,NA,NA
m4.1,s105,20,0.999979,0.563507,1.1262937002885978,0.1690757720610882,0.21151288514294034,0.1690757720610882,0.15489656451429007,0.21191120959521323,0.27230965150211217,0.3223736414088784,0.2559144810468086,0.45200129713416076,0.5335408958678748,0.6067623368374887,0.6171681734359713,1.1781640860508518,0.45807130965270604,NA,NA,NA
m4.1,s105,20,1,0.772368,0.5134741710246368,0.06955701054085034,0.09642813711199091,0.06955701054085034,0.06804334467366846,0.11133605505939266,0.15209538347966245,0.16256540142075207,0.19950824746226406,0.2273709432936373,0.2084679226491992,0.350821922606591,0.2967473725119155,0.4906824023529781,0.16294098153728304,NA,NA,NA
m4.1,s105,20,0.973625,0.886605,0.0668679320222357,0.17102681161075578,0.012557496523278977,0.17102681161075578,0.010902026838956741,0.01607049199227196,0.02627392583732233,0.030093144099329023,0.03608741954301696,0.0736542222811425,0.12489957365883492,0.2047845273290171,0.3313131164889328,0.3843225733359493,0.3197666404176957,NA,NA,NA
m4.1,s105,20,0.995023,0.715218,0.5134741710246368,0.06955701054085034,0.09642813711199091,0.06955701054085034,0.06998584715340427,0.09849286506067251,0.15819823771656008,0.14151862886361286,0.11577754709249258,0.21400692561258633,0.29771063238698264,0.4164062438780401,0.5787110340921533,1.2006439756168665,0.3473180135481581,NA,NA,NA
m4.1,s105,20,0.995246,0.946353,0.18348656891760023,0.02961847986458051,0.034457951391183406,0.02961847986458051,0.025492276159756185,0.03105447551043566,0.07180982330078726,0.11218325458179215,0.1159845981020839,0.14606148026257973,0.13711426240486094,0.23801627459830826,0.2913264417367053,0.4267416519136346,0.3862230568130271,NA,NA,NA
m4.1,s105,20,0.997029,0.889825,0.3119683335264448,0.19359668740488722,0.05858624822327034,0.19359668740488722,0.051365113823487726,0.06832578192835727,0.08726269765847897,0.09370144732727784,0.09430803425940035,0.15317410687574273,0.17862728294403216,0.2997655020313393,0.3545725470840208,0.5355071932494521,0.36444003205898673,NA,NA,NA
m4.1,s105,20,0.995869,0.975357,0.09820705324900433,0.03875827145713588,0.01844284236763529,0.03875827145713588,0.01341137960349709,0.02447636909820158,0.04212050797172355,0.039006481469213844,0.04029524980636667,0.06435284210196965,0.0612213379704283,0.12119613229827611,0.13575015426152195,0.18260085847052668,0.29927673943834937,NA,NA,NA
m4.1,s105,20,0.992946,0.98775,0.07569310746146178,0.01747599007592352,0.014214824730446454,0.01747599007592352,0.010029353473396016,0.01729199066925278,0.023666340003103997,0.036862264128642436,0.061920954901557135,0.06454774719121045,0.05797258219589267,0.08976224363548045,0.12546033987726932,0.13507908600619462,0.1907028295759586,NA,NA,NA
m4.1,s105,20,0.988312,0.997657,0.04889819795783623,0.04282775041932959,0.009182861384825663,0.04282775041932959,0.006574005097365841,0.018414275404281616,0.029187780793880166,0.05355383584833836,0.04958393786038065,0.0593302222944344,0.07284520446536795,0.0811062452672149,0.11852979089775098,0.3166596470278479,0.19098639504836007,NA,NA,NA
m4.1,s105,20,0.997791,0.818083,0.31968106195899154,0.2249001612020342,0.06003466389200216,0.2249001612020342,0.0526817433626298,0.07397985997843211,0.13279938286727863,0.1438443425979414,0.1733964455683963,0.20891399009449232,0.29579793807479665,0.40337531367540685,0.542917623048987,0.789215067667518,0.389093107367721,NA,NA,NA
m4.1,s105,20,0.976031,0.78882,0.21811704767348944,0.21096682955369428,0.04096139935831893,0.21096682955369428,0.037520967698021934,0.04869708604436684,0.05557438018262439,0.07407701652925322,0.10000045486460861,0.14868081397790026,0.10751903212614437,0.12509120148209682,0.1419925061131983,0.16885099910752258,0.1581631934833327,NA,NA,NA
m4.1,s105,20,0.987512,0.678672,0.5179037807070264,0.18271179416769612,0.097259997863533107,0.18271179416769612,0.07322942790255615,0.10347743489982024,0.16028247290718445,0.19154315123692187,0.22628223992002536,0.3074881583022904,0.3282556285370914,0.39880643128542437,0.5156425045625074,0.6385066437628154,0.364259580405648,NA,NA,NA
m4.1,s105,20,0.999621,0.845582,0.3657792653152117,0.11444704241510278,0.06869169889919584,0.11444704241510278,0.049814298904489664,0.07304306210874721,0.10628111251509618,0.09229428222710657,0.08911077607054498,0.15069637687755041,0.15670345580057635,0.2452009310888791,0.21447940829762155,0.840813818628886,0.23952130210556588,NA,NA,NA
m4.1,s105,20,0.997016,0.983599,0.01086364621719112,0.035815652920950736,0.002040143839907391,0.035815652920950736,0.004088204249822589,0.02573674808159873,0.03420574385297318,0.03659387581466617,0.036943381151058954,0.09448409349790902,0.04626225757398373,0.10350127857452203,0.12935324151760536,0.2248821478447573,0.17282029878528316,NA,NA,NA
m4.1,s105,20,0.999815,0.575309,1.058903343449528,0.14014646876132175,0.1988572795915717,0.14014646876132175,0.15059553580937965,0.2280273407967214,0.26666646632441554,0.2761753241288951,0.2830500381186202,0.5563586353677339,0.6174385034285824,0.678466900402459,0.6935358450603609,0.9417076738052993,0.596504374692604,NA,NA,NA
m4.1,s105,20,0.999864,0.843364,0.31968106195899154,0.2249001612020342,0.06003466389200216,0.2249001612020342,0.04276006730000347,0.07242719648286472,0.07986255512571584,0.09300442602278251,0.06704412558731898,0.15406771233052732,0.21717202788681175,0.2379570179330454,0.24110608531231253,0.24115919437342104,0.15980655166472826,NA,NA,NA
m4.1,s105,20,0.999997,0.910876,0.18348656891760023,0.02961847986458051,0.034457951391183406,0.02961847986458051,0.029450207729494055,0.04165743959897176,0.062491044008386974,0.0925829347754267,0.12605636963926456,0.15232153632393952,0.15062776977111933,0.2019808885464846,0.5066620991677893,0.6813433034822923,0.5148875960461666,NA,NA,NA
m4.1,s105,20,0.999933,0.96009,0.08765227903208324,0.01652083848267639,0.0164607032985086,0.01652083848267639,0.01476631719709827,0.022599802393662702,0.041070598296125777,0.05095169297310136,0.058148930750863484,0.1062866566126715,0.1615546059095439,0.22350715718581887,0.23909414339862012,0.3944135446457772,0.33289230961358707,NA,NA,NA
m4.1,s105,20,0.994243,0.656505,1.043731537263451,0.19676701244058073,0.19600808270942238,0.19676701244058073,0.1383177800783602,0.17031325504643413,0.22242382158815294,0.24068984431437662,0.29830788039559325,0.390857165887207,0.46303919394663023,0.7082667737499603,0.8688632781799134,1.324884273205193,0.6431876045302708,NA,NA,NA
m4.1,s105,20,0.974735,0.501093,0.8955273943954536,0.16958876385959232,0.16817601205137436,0.16958876385959232,0.12256629476709571,0.17158676585408025,0.21935948903012673,0.2857481044450372,0.31263471313505387,0.42739741582911694,0.5854404327169779,0.7347157837723319,0.6615359226810056,1.3693788230141728,0.7383123681330347,NA,NA,NA
m4.1,s105,20,0.974497,0.946422,0.01086364621719112,0.035815652920950736,0.002040143839907391,0.035815652920950736,0.0031614268820022535,0.012256033411287271,0.02575101346871061,0.043700239082462455,0.09711933604457391,0.0804646519190876,0.12268271158433103,0.17860159172503595,0.22212326935805582,0.34040682106559506,0.32709855002205934,NA,NA,NA
m4.1,s105,20,0.999354,0.959236,0.06338181344983926,0.09378301458438285,0.01190281915359377,0.09378301458438285,0.008503421580852119,0.01820260860146886,0.0338003577830105,0.05003659367842081,0.04594947478107114,0.06677051673416155,0.09543951696839047,0.12096643396381768,0.06695817706983477,0.17930906540613034,0.07241319488712494,NA,NA,NA
m4.1,s105,20,0.987905,0.699319,0.997168083475947,0.3393289885386804,0.1872636757662855,0.3393289885386804,0.13301687642071058,0.16268581623954034,0.21071946792015891,0.27498230112414374,0.22164579229948486,0.5064447123402366,0.6067509243382211,0.6478870704033651,0.6672392899384235,0.674005611732598,0.5331669735985493,NA,NA,NA
m4.1,s105,20,0.999864,0.843364,0.31968106195899154,0.2249001612020342,0.06003466389200216,0.2249001612020342,0.04409574072191846,0.07615400516021463,0.10732410429370624,0.14801203463569007,0.16976324113391578,0.20228709159280495,0.3065912727027467,0.3206379223094794,0.499139999350724,0.5761213001582849,0.6039942185355008,NA,NA,NA
m4.1,s105,20,0.992492,0.631578,1.1621327722296695,0.16535965219553955,0.21824330146788215,0.16535965219553955,0.1642243841018485,0.23142369097562351,0.30069045217151585,0.3310200956525879,0.39125276640781437,0.5914517039408812,0.6310777993093728,0.8568641508307315,0.8243337002473802,1.092632383418338,0.3235749483832414,NA,NA,NA
m4.1,s105,20,0.996089,0.697897,0.5733881071028553,0.08200671009317682,0.10767970451126387,0.08200671009317682,0.08838259976957659,0.11270420004030134,0.16414473972941093,0.14238370027430225,0.12838945172474278,0.2538047124630614,0.3048783637572593,0.31962744413941435,0.46843033123048033,0.7558850538444444,0.26128447502210805,NA,NA,NA
m4.1,s105,20,0.947639,0.997953,0.1526827625008132,0.12942786926873823,0.02867313525758542,0.12942786926873823,0.020251063622148135,0.025947242860767314,0.07793934153607689,0.10361125783872908,0.12996591670898405,0.3338254156967363,0.31200171882205296,0.36908817666068866,0.7447215018866278,0.602282592307016,0.30052731805663535,NA,NA,NA
m4.1,s105,20,0.994087,0.788818,0.6323101920784169,0.08396350248356961,0.11874500673982565,0.08396350248356961,0.08826377190531873,0.11489439793090432,0.1495657419083017,0.15067530622813877,0.1444744686206794,0.1670557670622929,0.2320715505756016,0.33012497233842975,0.26970517377994535,0.41892035085109935,0.15257362685720485,NA,NA,NA
m4.1,s105,20,0.978807,0.990109,0.004326088660312205,0.0069695307597552655,8.124199697577367e-4,0.0069695307597552655,5.913374042377934e-4,0.006180885347334636,0.011431527572474988,0.020664791441569293,0.0562824307898151,0.07394391534828679,0.11520023237457958,0.14019763242633282,0.21931378326039394,0.3558249611304623,0.29206676659282743,NA,NA,NA
m4.1,s105,20,0.997871,0.993732,0.03128229231856599,0.18212704834108875,0.005874673631300002,0.18212704834108875,0.011847923255363622,0.02149269039064203,0.027433060137155223,0.05486241233516568,0.055648511341541786,0.05312609670135762,0.07471200267337297,0.09947864338057469,0.15370305045605998,0.2810158714268217,0.2092476526771052,NA,NA,NA
m4.1,s105,20,0.998829,0.512055,1.2211856077904506,0.17755821906436842,0.22933315806757007,0.17755821906436842,0.18581672656340262,0.2401157192640051,0.30501227156976113,0.38274207922235437,0.3172736006535296,0.5483067342236895,0.5627823297228822,0.6790604179379359,0.6014888318247441,0.7576346221380057,0.583600266692603,NA,NA,NA
m4.1,s105,20,0.995246,0.946353,0.18348656891760023,0.02961847986458051,0.034457951391183406,0.02961847986458051,0.02664597214760674,0.04422625560927622,0.05562089238120601,0.04952303761053231,0.04645175349128671,0.08942739279700919,0.11085434619176247,0.1659152063723845,0.170659049195033,0.2822475347294804,0.14589918453334674,NA,NA,NA
m4.1,s105,20,0.99388,0.570216,0.8951576488909374,0.2820742295176409,0.16810657551061342,0.2820742295176409,0.1194381013534264,0.15119007002530316,0.17430255218932122,0.2110095138313086,0.19751758381073256,0.37500981734630207,0.4392429100495516,0.4875697523196177,0.5487355725790284,0.4456100480923548,0.9423125529999732,NA,NA,NA
m4.1,s105,20,0.989774,0.916096,0.31387539982126705,0.04278121890291829,0.058944386685798655,0.04278121890291829,0.041671334479531794,0.06248644979381734,0.07067823358502318,0.09356246833697604,0.08532374730074314,0.17531407218553946,0.17997922176460482,0.2923723001862453,0.24123638502408004,0.22222685845319678,0.3349412811740075,NA,NA,NA
m4.1,s105,20,0.999393,0.500842,1.2939280983192814,0.37916082590850364,0.24299387022488173,0.37916082590850364,0.17520848873189784,0.23603528363339651,0.31236068645856435,0.38540161964691605,0.33628240618235195,0.5960269845439012,0.8574200173383232,1.0940730684327133,0.8208836884285806,1.747685518133137,0.9985803663253746,NA,NA,NA
