model,seed,QTLs,fst,mobility,current_fitness,future_fitness,causal_offset,causal_confounded_offset,empirical_confounded_offset,empirical_offset
m4.2,s106,100,0.6746741264728506,0.0977603,0.975378,0.98538,0.05536393318319945,0.0610094320957166,0.013459877640565264,0.046914264663310785
m4.2,s106,100,0.6746741264728506,0.0977603,0.992713,0.921861,0.028318544352762324,0.043384003495975904,0.0016620145897894517,0.023715791428513024
m4.2,s106,100,0.6746741264728506,0.0977603,0.999622,0.92343,0.0646190133180933,0.09289716965260413,0.0035198480230987164,0.0536946040789258
m4.2,s106,100,0.6746741264728506,0.0977603,0.983311,0.992734,0.0013952776521159534,0.009706761616414874,0.002981589276961284,0.0015457591692273791
m4.2,s106,100,0.6746741264728506,0.0977603,0.984329,0.921833,0.01808756418150407,0.021456117616991493,0.0012186978522848444,0.01614746647747397
m4.2,s106,100,0.6746741264728506,0.0977603,0.974665,0.996184,0.03499776517186284,0.03968770766479025,0.00755837027182523,0.029899997364329203
m4.2,s106,100,0.6746741264728506,0.0977603,0.990641,0.99182,0.02498597349676446,0.03818080810025406,0.009398248644868885,0.020815616632810834
m4.2,s106,100,0.6746741264728506,0.0977603,0.99973,0.999986,2.8740567117033563e-4,0.017161962861951555,0.005733098592940109,0.0027078867733191857
m4.2,s106,100,0.6746741264728506,0.0977603,0.984485,0.961189,0.0038785165698048355,0.005260900466165309,9.8140522704591e-4,0.0035671640529374624
m4.2,s106,100,0.6746741264728506,0.0977603,0.99973,0.999986,2.8740567117033563e-4,0.017161962861951555,0.005269559727900209,6.012892527851352e-4
m4.2,s106,100,0.6746741264728506,0.0977603,0.999725,0.91905,0.06697123856624926,0.06844985784425377,0.011160468926515373,0.0576831188288402
m4.2,s106,100,0.6746741264728506,0.0977603,0.962547,0.999999,0.02732967622852621,0.031653593841546174,0.007965358479582067,0.02311338001960175
m4.2,s106,100,0.6746741264728506,0.0977603,0.99886,0.81938,0.12083549619634402,0.13240780130390736,0.025739161008721003,0.1002291790260473
m4.2,s106,100,0.6746741264728506,0.0977603,0.99012,0.920436,0.10665102855498412,0.11184926939185702,0.008717211215021715,0.09113634996135307
m4.2,s106,100,0.6746741264728506,0.0977603,0.984756,0.983424,0.045525138760404836,0.04935657176297135,0.01138679298253458,0.03877228746359459
m4.2,s106,100,0.6746741264728506,0.0977603,0.99405,0.951776,0.06371467944913392,0.09824924889430746,0.0038861295724598884,0.05319413540354452
m4.2,s106,100,0.6746741264728506,0.0977603,0.997974,0.99913,0.003944770529462649,0.006516042562016723,0.0030024705595235778,0.0036277787281630064
m4.2,s106,100,0.6746741264728506,0.0977603,0.997565,0.996775,0.008009091238100579,0.009617674211877475,3.768782965774308e-4,0.006632398262480194
m4.2,s106,100,0.6746741264728506,0.0977603,0.995359,0.950876,0.01732898411817695,0.017838300321230495,0.0022416039380301666,0.015124940121084408
m4.2,s106,100,0.6746741264728506,0.0977603,0.97241,0.997006,0.03499776517186284,0.03968770766479025,0.007204096028916386,0.02957983842923708
m4.2,s106,100,0.6746741264728506,0.0977603,0.984953,0.901887,0.027895184762901322,0.030909677943387757,0.004508358173645118,0.023883520521626907
m4.2,s106,100,0.6746741264728506,0.0977603,0.973674,0.991637,0.0036496424941097195,0.03647026541282177,0.005576948365891971,0.004001435609028977
m4.2,s106,100,0.6746741264728506,0.0977603,0.961364,0.976317,0.0013548914029079023,0.026172593259450705,0.003977746237511648,0.0016818963918097509
m4.2,s106,100,0.6746741264728506,0.0977603,0.99901,0.823075,0.11921654831895107,0.13438686209635242,0.006220093636007596,0.09882863507875703
m4.2,s106,100,0.6746741264728506,0.0977603,0.959463,0.99113,0.06297032148418955,0.0692672658837652,0.012406121401173649,0.0521726653553963
m4.2,s106,100,0.6746741264728506,0.0977603,0.99437,0.836786,0.08547672528957737,0.10205436017602978,0.0057467491481285405,0.07502331650481929
m4.2,s106,100,0.6746741264728506,0.0977603,0.986129,0.995193,0.02498597349676446,0.03818080810025406,0.010441811027027391,0.021787508079970364
m4.2,s106,100,0.6746741264728506,0.0977603,0.962781,0.968614,1.8583209346168837e-4,0.0309117157891847,0.0062191211025655205,4.912274611663395e-4
m4.2,s106,100,0.6746741264728506,0.0977603,0.991126,0.952748,0.07018894476731376,0.07295113404854711,0.0048348729656952135,0.059169001502754975
m4.2,s106,100,0.6746741264728506,0.0977603,0.984343,0.995973,0.025400178537608287,0.03756322400572486,0.009628884008783036,0.021383878395563796
m4.2,s106,100,0.6746741264728506,0.0977603,0.972864,0.86911,0.03091845159530961,0.03134455271502541,0.00468494902105787,0.026368974425697956
m4.2,s106,100,0.6746741264728506,0.0977603,0.992165,0.992775,0.021455667900392047,0.02520552379893317,0.00150770128028209,0.018259306473716607
m4.2,s106,100,0.6746741264728506,0.0977603,0.998613,0.843917,0.09967359589684228,0.1030043867005769,0.009560428561450573,0.08536582384566387
m4.2,s106,100,0.6746741264728506,0.0977603,0.982708,0.964352,0.0024257247082541877,0.00492841955800249,2.93258665499621e-4,0.002563893568739047
m4.2,s106,100,0.6746741264728506,0.0977603,0.98698,0.982246,2.661965676820384e-4,0.021619910912159417,0.005290001872127391,3.8570077175147e-4
m4.2,s106,100,0.6746741264728506,0.0977603,0.998333,0.814183,0.12083549619634402,0.13240780130390736,0.029831270501120905,0.10468588441514107
m4.2,s106,100,0.6746741264728506,0.0977603,0.992586,0.999109,0.0022591922668824802,0.014377636118430905,0.0014693754912104352,0.0024018322835574722
m4.2,s106,100,0.6746741264728506,0.0977603,0.996238,0.998545,3.834910526644411e-4,7.239072821592966e-4,6.553330264981783e-5,3.304774232057181e-4
m4.2,s106,100,0.6746741264728506,0.0977603,0.972133,0.963035,0.09313543767490944,0.09484817312530995,0.014082656026086873,0.07801518304902223
m4.2,s106,100,0.6746741264728506,0.0977603,0.985499,0.93133,0.10665102855498412,0.11184926939185702,0.00862523675950204,0.09037820382956784
m4.2,s106,100,0.6746741264728506,0.0977603,0.999074,0.991532,0.0027094035750756646,0.0027702460897537783,3.7560713772236907e-4,0.0025902697706225593
m4.2,s106,100,0.6746741264728506,0.0977603,0.989761,0.996743,0.0013952776521159534,0.009706761616414874,0.0036537324566254742,0.0014325787188492788
m4.2,s106,100,0.6746741264728506,0.0977603,0.99999,0.971875,0.019505007743773062,0.02448724235011014,0.0010888130343793922,0.01680429469510949
m4.2,s106,100,0.6746741264728506,0.0977603,0.990348,0.978815,0.0016253604505386823,0.010368502048921785,0.002316227750486772,0.002553520883575497
m4.2,s106,100,0.6746741264728506,0.0977603,0.999997,0.897034,0.07627805340619631,0.08799357335687949,0.0038648442341562405,0.06349350111871382
m4.2,s106,100,0.6746741264728506,0.0977603,0.997799,0.940402,0.028668291512272487,0.03333378298595156,0.0014067022271140406,0.023759551560406062
m4.2,s106,100,0.6746741264728506,0.0977603,0.999713,0.845384,0.10959940340978265,0.11866340749644931,0.023251686943509816,0.09109704343655008
m4.2,s106,100,0.6746741264728506,0.0977603,0.996334,0.992572,4.7028780851051234e-4,0.007537684305440291,0.002592939017832984,6.739577111054565e-4
m4.2,s106,100,0.6746741264728506,0.0977603,0.999446,0.936705,0.05536393318319945,0.0610094320957166,0.014577119828855416,0.04901409955657096
m4.2,s106,100,0.6746741264728506,0.0977603,0.999277,0.991635,0.009976887395686952,0.02855059663230011,0.010422076483736555,0.008509710764461713
m4.2,s106,100,0.6746741264728506,0.0977603,0.997232,0.916733,0.08573193262861181,0.10249421054751783,0.00455493996471091,0.07164302219178463
m4.2,s106,100,0.6746741264728506,0.0977603,0.976861,0.882247,0.028668291512272487,0.03333378298595156,0.0015963251570248057,0.024039366401320546
m4.2,s106,100,0.6746741264728506,0.0977603,0.99372,0.822852,0.09313543767490944,0.09484817312530995,0.010886684387051794,0.07718538110190977
m4.2,s106,100,0.6746741264728506,0.0977603,0.993011,0.984631,0.030774882065415454,0.053790491318468955,0.00239589634511085,0.027381431474555042
m4.2,s106,100,0.6746741264728506,0.0977603,0.998227,0.979943,0.007130298956219948,0.00729690037490266,0.0017145790559290415,0.006420163823455357
m4.2,s106,100,0.6746741264728506,0.0977603,0.997265,0.967388,0.011953628374156373,0.016510965526422,0.0055319502894632866,0.010250554782230767
m4.2,s106,100,0.6746741264728506,0.0977603,0.997648,0.995002,0.0101065653313761,0.02273697287333623,0.0015297787166133174,0.01067161515368289
m4.2,s106,100,0.6746741264728506,0.0977603,0.999369,0.898071,0.08847072588460046,0.08982585796257064,0.010966241218086195,0.07375345089516502
m4.2,s106,100,0.6746741264728506,0.0977603,0.999809,0.987076,0.007130298956219948,0.00729690037490266,9.301842947207474e-4,0.005927683368554318
m4.2,s106,100,0.6746741264728506,0.0977603,0.984343,0.995973,0.025400178537608287,0.03756322400572486,0.011703113350674258,0.021231884883579435
m4.2,s106,100,0.6746741264728506,0.0977603,0.992598,0.98892,2.661965676820384e-4,0.021619910912159417,0.006886904280247905,5.297905397003362e-4
m4.2,s106,100,0.6746741264728506,0.0977603,0.99399,0.901338,0.11356054829665649,0.1152588020486021,0.01271629566953785,0.09468727983226592
m4.2,s106,100,0.6746741264728506,0.0977603,0.994379,0.904193,0.041673449614982934,0.0686689465476256,0.0034664704195365805,0.04032233099233449
m4.2,s106,100,0.6746741264728506,0.0977603,0.999938,0.956439,0.029311030143501043,0.029668642324077302,0.004688563861461427,0.025047405868725555
m4.2,s106,100,0.6746741264728506,0.0977603,0.994656,0.943471,0.07018894476731376,0.07295113404854711,0.004891938730562281,0.05810011398781758
m4.2,s106,100,0.6746741264728506,0.0977603,0.997304,0.925606,0.07731600255848445,0.0830510325252662,0.00554077826726672,0.06611668265594947
m4.2,s106,100,0.6746741264728506,0.0977603,0.965162,0.999938,0.02732967622852621,0.031653593841546174,0.008560580741332341,0.023095898012055555
m4.2,s106,100,0.6746741264728506,0.0977603,0.999994,0.96972,0.02241997541067429,0.049263768324184144,0.002593444861454199,0.020637111869822356
m4.2,s106,100,0.6746741264728506,0.0977603,0.999985,0.885267,0.08847072588460046,0.08982585796257064,0.011868360875176249,0.07512876448417642
m4.2,s106,100,0.6746741264728506,0.0977603,0.965341,0.97401,0.08701578461707686,0.1057550318615362,0.004420400213318644,0.07320017571983697
m4.2,s106,100,0.6746741264728506,0.0977603,0.99993,0.960906,0.03074186236864893,0.069972008907548,0.003968187646126388,0.026272881250612178
m4.2,s106,100,0.6746741264728506,0.0977603,0.987165,0.959214,0.07166907152618787,0.08469278724031984,0.020970216082769323,0.059800490821127886
m4.2,s106,100,0.6746741264728506,0.0977603,0.993678,0.999877,0.003335224747636469,0.00833874072206694,6.749631292756934e-4,0.0028762909599030825
m4.2,s106,100,0.6746741264728506,0.0977603,0.990281,0.913052,0.11383779219249407,0.12173359752230681,0.008528210302684266,0.09676619938621761
m4.2,s106,100,0.6746741264728506,0.0977603,0.994428,0.989953,4.7028780851051234e-4,0.007537684305440291,0.0018523033362801053,5.533090127202228e-4
m4.2,s106,100,0.6746741264728506,0.0977603,0.95579,0.971857,0.0013548914029079023,0.026172593259450705,0.004774271015346781,0.0013015886625764213
m4.2,s106,100,0.6746741264728506,0.0977603,0.996786,0.811396,0.11383779219249407,0.12173359752230681,0.008702787005406878,0.09603277922976514
m4.2,s106,100,0.6746741264728506,0.0977603,0.980637,0.951758,0.09313543767490944,0.09484817312530995,0.011050614506926616,0.07716157545887062
m4.2,s106,100,0.6746741264728506,0.0977603,0.999158,0.930911,0.06245407686972753,0.0749633148172022,0.017952439620694115,0.05342653597354534
m4.2,s106,100,0.6746741264728506,0.0977603,0.994822,0.930508,0.027364752293175466,0.04063308686977284,0.012622375269525359,0.023636751043600426
m4.2,s106,100,0.6746741264728506,0.0977603,0.997232,0.916733,0.08573193262861181,0.10249421054751783,0.004397458613321255,0.07157258714848042
m4.2,s106,100,0.6746741264728506,0.0977603,0.975341,0.987159,0.0013952776521159534,0.009706761616414874,0.0033070296622284105,0.0011717761934530552
m4.2,s106,100,0.6746741264728506,0.0977603,0.998848,0.991869,0.0022591922668824802,0.014377636118430905,0.001796238808680575,0.002117230517967142
m4.2,s106,100,0.6746741264728506,0.0977603,0.998907,0.997175,2.8740567117033563e-4,0.017161962861951555,0.0053655954986774656,0.0010315888557902043
m4.2,s106,100,0.6746741264728506,0.0977603,0.999346,0.930767,0.041673449614982934,0.0686689465476256,0.0034026779470800426,0.034534483271141767
m4.2,s106,100,0.6746741264728506,0.0977603,0.993583,0.998712,0.0013952776521159534,0.009706761616414874,0.0031219765696353682,0.0012321649153643115
m4.2,s106,100,0.6746741264728506,0.0977603,0.987897,0.923267,0.10959940340978265,0.11866340749644931,0.025125260148973597,0.09266378253059634
m4.2,s106,100,0.6746741264728506,0.0977603,0.978836,0.952681,0.0038785165698048355,0.005260900466165309,0.0018790885020220918,0.0033551410097504824
m4.2,s106,100,0.6746741264728506,0.0977603,0.96285,0.709272,0.10883856948392977,0.1470922637962914,0.005313874230540155,0.09126644125491361
m4.2,s106,100,0.6746741264728506,0.0977603,0.989951,0.976352,0.0020859360325110594,0.011162971513183316,0.0035963057866423074,0.0033902795846690054
m4.2,s106,100,0.6746741264728506,0.0977603,0.995235,0.94903,0.01808756418150407,0.021456117616991493,0.001104444737447337,0.015411626555063075
m4.2,s106,100,0.6746741264728506,0.0977603,0.991463,0.918104,0.028318544352762324,0.043384003495975904,0.0038495190317777194,0.026102719551169867
m4.2,s106,100,0.6746741264728506,0.0977603,0.98064,0.914241,0.01808756418150407,0.021456117616991493,0.00100990322666461,0.015242005482141373
m4.2,s106,100,0.6746741264728506,0.0977603,0.995937,0.806127,0.11383779219249407,0.12173359752230681,0.01236595543580171,0.09956761700264334
m4.2,s106,100,0.6746741264728506,0.0977603,0.992523,0.833197,0.08233924585311173,0.09692143046625727,0.02171014607163214,0.06947183807413727
m4.2,s106,100,0.6746741264728506,0.0977603,0.977347,0.883594,0.028515963777961197,0.033824437030707886,0.009581722481340805,0.0245370811000843
m4.2,s106,100,0.6746741264728506,0.0977603,0.957051,0.999823,0.02732967622852621,0.031653593841546174,0.011547388137798877,0.02546718585880562
m4.2,s106,100,0.6746741264728506,0.0977603,0.94678,0.964481,0.0013548914029079023,0.026172593259450705,0.005057810506449336,0.0012746412446090604
m4.2,s106,100,0.6746741264728506,0.0977603,0.991786,0.986316,0.030774882065415454,0.053790491318468955,0.0026010766571782375,0.02552192249342326
m4.2,s106,100,0.6746741264728506,0.0977603,0.992716,0.912788,0.10665102855498412,0.11184926939185702,0.009476770870885946,0.09184444343124201
m4.2,s106,100,0.6746741264728506,0.0977603,0.986641,0.999946,0.010800926229540262,0.013367300090748165,9.747466099381609e-4,0.00991593967094957
m4.2,s106,100,0.6746741264728506,0.0977603,0.982708,0.964352,0.0024257247082541877,0.00492841955800249,4.1076591952920197e-4,0.002976747478686157
m4.2,s106,100,0.6746741264728506,0.0977603,0.999046,0.998097,0.003944770529462649,0.006516042562016723,0.001557042003385008,0.0044007749300598335
m4.2,s106,100,0.6746741264728506,0.0977603,0.962781,0.968614,1.8583209346168837e-4,0.0309117157891847,0.008856668959801552,7.734344643273482e-4
m4.2,s106,100,0.6746741264728506,0.0977603,0.996108,0.84126,0.08862674512223982,0.1213034967996141,0.005276232626534952,0.0783283982846162
m4.2,s106,100,0.6746741264728506,0.0977603,0.999438,0.986348,0.014107493970292274,0.039599180533195215,0.0029803056532139694,0.011988412440290213
m4.2,s106,100,0.6746741264728506,0.0977603,0.982364,0.997489,0.02391428708838531,0.02565934137744047,0.005481329069447144,0.020366628544613363
m4.2,s106,100,0.6746741264728506,0.0977603,0.996737,0.999962,0.00284770526005297,0.003618395200130352,8.735775709828031e-4,0.003084937270420734
m4.2,s106,100,0.6746741264728506,0.0977603,0.998519,0.908938,0.08573193262861181,0.10249421054751783,0.004059162771116153,0.07102308205121097
m4.2,s106,100,0.6746741264728506,0.0977603,0.999874,0.967642,0.020555586789894786,0.038159032429942424,0.003269843779922958,0.017720748530788467
m4.2,s106,100,0.6746741264728506,0.0977603,0.999985,0.885267,0.08847072588460046,0.08982585796257064,0.010286421815356666,0.07394683616028098
m4.2,s106,100,0.6746741264728506,0.0977603,0.970009,0.94718,0.0024257247082541877,0.00492841955800249,4.5268141910313086e-4,0.0026122918946398285
m4.2,s106,100,0.6746741264728506,0.0977603,0.998141,0.977821,0.008071490902000125,0.008332301366195664,0.0013450187164132867,0.006731445048284191
m4.2,s106,100,0.6746741264728506,0.0977603,0.964018,0.97840800000000006,0.0013548914029079023,0.026172593259450705,0.005780602803314594,0.0013557870027022707
m4.2,s106,100,0.6746741264728506,0.0977603,0.972136,0.898167,0.01808756418150407,0.021456117616991493,0.001428584217741929,0.016698035181166197
m4.2,s106,100,0.6746741264728506,0.0977603,0.9746,0.946577,0.0038785165698048355,0.005260900466165309,0.0013719451209140794,0.003217032374406455
m4.2,s106,100,0.6746741264728506,0.0977603,0.999827,0.988797,0.0101065653313761,0.02273697287333623,0.0011304086043908887,0.009105955305928061
m4.2,s106,100,0.6746741264728506,0.0977603,0.949869,0.96703,0.0013548914029079023,0.026172593259450705,0.0055590053566630295,0.0011351935320772723
m4.2,s106,100,0.6746741264728506,0.0977603,0.963946,0.725654,0.0996630624391474,0.10088121691140775,0.01210406650959,0.0832899186583269
m4.2,s106,100,0.6746741264728506,0.0977603,0.990481,0.815867,0.08862674512223982,0.1213034967996141,0.004531071256877928,0.07511195436601695
m4.2,s106,100,0.6746741264728506,0.0977603,0.994104,0.979229,0.03491934032977353,0.07170466118725616,0.0036478761016102007,0.030863230909070453
m4.2,s106,100,0.6746741264728506,0.0977603,0.991724,0.791822,0.1090808664440684,0.14976716501020698,0.00572591407839424,0.09275399032739204
m4.2,s106,100,0.6746741264728506,0.0977603,0.997761,0.999792,0.0027094035750756646,0.0027702460897537783,4.3551897091053613e-4,0.002763783275782756
m4.2,s106,100,0.6746741264728506,0.0977603,0.994656,0.943471,0.07018894476731376,0.07295113404854711,0.0049700195588399014,0.05822887495741456
m4.2,s106,100,0.6746741264728506,0.0977603,0.990986,0.930195,0.021455667900392047,0.02520552379893317,0.0010928363210609105,0.01788412008026966
m4.2,s106,100,0.6746741264728506,0.0977603,0.939442,0.958607,0.0013952776521159534,0.009706761616414874,0.004266430097579878,0.0014015373712932698
m4.2,s106,100,0.6746741264728506,0.0977603,0.987974,0.997882,0.017286656950376112,0.04422796456410115,0.0036620304793427167,0.014311305500279049
m4.2,s106,100,0.6746741264728506,0.0977603,0.975524,0.992132,0.003335224747636469,0.00833874072206694,9.77070972764324e-4,0.0030882921520311636
m4.2,s106,100,0.6746741264728506,0.0977603,0.999062,0.978604,0.02241997541067429,0.049263768324184144,0.0028953553377778613,0.020084170623559466
m4.2,s106,100,0.6746741264728506,0.0977603,0.998088,0.973354,0.03074186236864893,0.069972008907548,0.0035957952818537887,0.026459873177698233
m4.2,s106,100,0.6746741264728506,0.0977603,0.988515,0.997395,0.0022591922668824802,0.014377636118430905,0.0018360763922558772,0.0019136352111385467
m4.2,s106,100,0.6746741264728506,0.0977603,0.99967,0.998073,4.7028780851051234e-4,0.007537684305440291,0.004341756813858455,0.001191911602983606
m4.2,s106,100,0.6746741264728506,0.0977603,0.99543,0.991312,4.7028780851051234e-4,0.007537684305440291,0.001662888141627872,8.267858181652871e-4
m4.2,s106,100,0.6746741264728506,0.0977603,0.999993,0.944222,0.041673449614982934,0.0686689465476256,0.0027942999902820817,0.03460336105599946
m4.2,s106,100,0.6746741264728506,0.0977603,0.999273,0.946249,0.03074186236864893,0.069972008907548,0.006556050639996941,0.025788058232841152
m4.2,s106,100,0.6746741264728506,0.0977603,0.999843,0.981202,0.011134112637478369,0.01165052980806335,0.001607817770483163,0.009383222623634488
m4.2,s106,100,0.6746741264728506,0.0977603,0.987654,0.986006,0.037613408104009434,0.060453042539137095,0.0035780104093301795,0.03229426911112009
m4.2,s106,100,0.6746741264728506,0.0977603,0.972448,0.873284,0.028668291512272487,0.03333378298595156,0.0018702963838369293,0.024229346424122927
m4.2,s106,100,0.6746741264728506,0.0977603,0.988276,0.995758,0.021444847526235034,0.054968818428309044,0.004041311253634441,0.01802548754385807
m4.2,s106,100,0.6746741264728506,0.0977603,0.994297,0.999808,0.0027094035750756646,0.0027702460897537783,3.1274079228975663e-4,0.0024280814266807948
m4.2,s106,100,0.6746741264728506,0.0977603,0.999896,0.892474,0.08573193262861181,0.10249421054751783,0.00442354420253042,0.0719908316664663
m4.2,s106,100,0.6746741264728506,0.0977603,0.989881,0.998957,0.003335224747636469,0.00833874072206694,5.722768309106358e-4,0.0031229470275193033
m4.2,s106,100,0.6746741264728506,0.0977603,0.989044,0.989399,0.030774882065415454,0.053790491318468955,0.0027242999664907233,0.029983987455684608
m4.2,s106,100,0.6746741264728506,0.0977603,0.992379,0.999833,0.003944770529462649,0.006516042562016723,0.0019341892514217994,0.003268028836570544
m4.2,s106,100,0.6746741264728506,0.0977603,0.978654,0.910332,0.01808756418150407,0.021456117616991493,0.001642546808344938,0.016352944836656665
m4.2,s106,100,0.6746741264728506,0.0977603,0.989896,0.823026,0.08233924585311173,0.09692143046625727,0.021001452596142018,0.06880688210152275
m4.2,s106,100,0.6746741264728506,0.0977603,0.991467,0.91665,0.10665102855498412,0.11184926939185702,0.008458989012789414,0.08934794906900062
m4.2,s106,100,0.6746741264728506,0.0977603,0.999492,0.966156,0.03074186236864893,0.069972008907548,0.004654655790192618,0.025698922829439082
m4.2,s106,100,0.6746741264728506,0.0977603,0.998464,0.918317,0.07784239487103696,0.11664528012239586,0.005348733947526031,0.06455136883807068
m4.2,s106,100,0.6746741264728506,0.0977603,0.981344,0.892251,0.028515963777961197,0.033824437030707886,0.007998846828755906,0.02367606955827611
m4.2,s106,100,0.6746741264728506,0.0977603,0.99578,0.966861,0.009976887395686952,0.02855059663230011,0.009932830419465024,0.008328221913530004
m4.2,s106,100,0.6746741264728506,0.0977603,0.969792,0.985063,0.06297032148418955,0.0692672658837652,0.013048765807917822,0.05287067900178464
m4.2,s106,100,0.6746741264728506,0.0977603,0.999209,0.877923,0.07858287879992236,0.0853562334881729,0.014331005398495888,0.06507163042966474
m4.2,s106,100,0.6746741264728506,0.0977603,0.99997,0.901847,0.07087421678032109,0.09086442664842503,0.0036770786298268845,0.06040433404255855
m4.2,s106,100,0.6746741264728506,0.0977603,0.983342,0.977856,0.05536393318319945,0.0610094320957166,0.017651064105748345,0.04802736621691624
m4.2,s106,100,0.6746741264728506,0.0977603,0.996981,0.803648,0.12083549619634402,0.13240780130390736,0.02847213245980668,0.10100564865288443
m4.2,s106,100,0.6746741264728506,0.0977603,0.986756,0.973531,0.05536393318319945,0.0610094320957166,0.014597969677187777,0.046766106711293796
m4.2,s106,100,0.6746741264728506,0.0977603,0.988663,0.955481,0.008071490902000125,0.008332301366195664,0.0013782000274081133,0.006748449125477425
m4.2,s106,100,0.6746741264728506,0.0977603,0.993558,0.999966,0.003944770529462649,0.006516042562016723,0.002006833508363028,0.0034587758004371223
m4.2,s106,100,0.6746741264728506,0.0977603,0.993032,0.921173,0.02923437284869859,0.040782758716299876,0.0018051644224483048,0.026038908961101975
m4.2,s106,100,0.6746741264728506,0.0977603,0.993418,0.96292,0.05394267225597401,0.06931016053915239,0.0025564166279146297,0.04491301869189878
m4.2,s106,100,0.6746741264728506,0.0977603,0.909761,0.690151,0.06451485407302018,0.07805731846048745,0.020744720505982677,0.05616292820916934
m4.2,s106,100,0.6746741264728506,0.0977603,0.993011,0.984631,0.030774882065415454,0.053790491318468955,0.0021554945026519235,0.026724321786186216
m4.2,s106,100,0.6746741264728506,0.0977603,0.999492,0.953222,0.027364752293175466,0.04063308686977284,0.010988059032611944,0.022688614552713895
m4.2,s106,100,0.6746741264728506,0.0977603,0.996587,0.828922,0.09967359589684228,0.1030043867005769,0.006859592938421768,0.08268491928701976
m4.2,s106,100,0.6746741264728506,0.0977603,0.992428,0.963782,0.05536393318319945,0.0610094320957166,0.01567791989510816,0.047811266165175004
m4.2,s106,100,0.6746741264728506,0.0977603,0.998923,0.958205,0.021444847526235034,0.054968818428309044,0.0034957431974783145,0.018079580827517483
m4.2,s106,100,0.6746741264728506,0.0977603,0.989116,0.998891,0.0036098701484107093,0.03187801823250794,0.004511233010726777,0.003224435147396007
m4.2,s106,100,0.6746741264728506,0.0977603,0.999323,0.953071,0.02650429796935131,0.027289913558420167,0.003927560304635477,0.02214526195292658
m4.2,s106,100,0.6746741264728506,0.0977603,0.999371,0.862443,0.11921654831895107,0.13438686209635242,0.007430474676320359,0.10082456353185679
m4.2,s106,100,0.6746741264728506,0.0977603,0.994082,0.869705,0.06245407686972753,0.0749633148172022,0.020152658747210082,0.053754305955026546
m4.2,s106,100,0.6746741264728506,0.0977603,0.967687,0.999776,0.02732967622852621,0.031653593841546174,0.007637255533327239,0.023114431550825827
m4.2,s106,100,0.6746741264728506,0.0977603,0.973674,0.991637,0.0036496424941097195,0.03647026541282177,0.005452813308050275,0.0037980054484896583
m4.2,s106,100,0.6746741264728506,0.0977603,0.999468,0.884178,0.07627805340619631,0.08799357335687949,0.005463009049656551,0.06492911993440699
m4.2,s106,100,0.6746741264728506,0.0977603,0.999369,0.898071,0.08847072588460046,0.08982585796257064,0.01277099655440894,0.07496331925801594
m4.2,s106,100,0.6746741264728506,0.0977603,0.99309,0.782046,0.12083549619634402,0.13240780130390736,0.027281543744369276,0.1010277694634734
m4.2,s106,100,0.6746741264728506,0.0977603,0.996023,0.98776,0.0016253604505386823,0.010368502048921785,0.003711986067789997,0.0014818942074974375
m4.2,s106,100,0.6746741264728506,0.0977603,0.996018,0.916027,0.09166844991167446,0.09616341519826122,0.015565128649158686,0.07615938063075499
m4.2,s106,100,0.6746741264728506,0.0977603,0.999909,0.915236,0.06697123856624926,0.06844985784425377,0.010576925579665063,0.05645325332699811
m4.2,s106,100,0.6746741264728506,0.0977603,0.998348,0.934133,0.0646190133180933,0.09289716965260413,0.0035968858983033026,0.055628519528705796
m4.2,s106,100,0.6746741264728506,0.0977603,0.986389,0.998482,0.017286656950376112,0.04422796456410115,0.0029155014768805845,0.014604754538058717
m4.2,s106,100,0.6746741264728506,0.0977603,0.997361,0.833974,0.09967359589684228,0.1030043867005769,0.009179195232971157,0.08553190549566331
m4.2,s106,100,0.6746741264728506,0.0977603,0.995505,0.957449,0.05394267225597401,0.06931016053915239,0.003156425971766953,0.04713080929870431
m4.2,s106,100,0.6746741264728506,0.0977603,0.995084,0.986161,0.0016253604505386823,0.010368502048921785,0.0031723568780273373,0.001405682680509677
m4.2,s106,100,0.6746741264728506,0.0977603,0.988496,0.97417,0.0020859360325110594,0.011162971513183316,0.001012296919836499,0.002194291223602853
m4.2,s106,100,0.6746741264728506,0.0977603,0.976764,0.949672,0.0038785165698048355,0.005260900466165309,0.0034981043401128694,0.00431057038210017
m4.2,s106,100,0.6746741264728506,0.0977603,0.971378,0.742965,0.0996630624391474,0.10088121691140775,0.011912864768775035,0.08391398576375575
m4.2,s106,100,0.6746741264728506,0.0977603,0.986227,0.989189,0.03499776517186284,0.03968770766479025,0.007844102603840235,0.030266903196330807
m4.2,s106,100,0.6746741264728506,0.0977603,0.996644,0.999998,0.0022591922668824802,0.014377636118430905,0.0031078606650395647,0.0028539611560117156
m4.2,s106,100,0.6746741264728506,0.0977603,0.999997,0.984835,0.011134112637478369,0.01165052980806335,0.002348347882539095,0.009428533793627406
m4.2,s106,100,0.6746741264728506,0.0977603,0.996858,0.912153,0.09166844991167446,0.09616341519826122,0.01930313611284011,0.07973868797029235
m4.2,s106,100,0.6746741264728506,0.0977603,0.997304,0.925606,0.07731600255848445,0.0830510325252662,0.005132447110369384,0.0642542425488565
m4.2,s106,100,0.6746741264728506,0.0977603,0.982235,0.999759,0.009946916075043345,0.03558976210704881,0.0030443265402664496,0.008452060164490434
