model,seed,QTLs,current_fitness,future_fitness,causal_offset,empirical_offset,empirical_putative,incomplete_offset,only_QTL1_offset,only_QTL2_offset,random_offset,random_putative,env_dist
m3.3,s104,50,0.972077,0.919382,0.1821413167028463,0.02217583276293876,0.10717348219500045,0.04966676250433437,0.0496413499591763,0.037180184401928836,0.028428294463250472,0,19.776213392067564
m3.3,s104,50,0.998173,0.948273,0.05709441677414392,0.005778377824437055,0.033619278128252585,0.01332884616056449,0.0107173143876913,0.0119608822586099,0.009254093691303445,0,19.776213392067564
m3.3,s104,50,0.959386,0.978993,0.06960222008556635,0.008420998613617243,0.038626202008443376,0.023399354574619644,0.016601600926116837,0.017519469172684928,0.014935568857617574,0,19.776213392067564
m3.3,s104,50,0.97645,0.967806,0.09625427613691505,0.010302625645822435,0.05607006056503103,0.018460364345031243,0.015272394148103757,0.018667024632526907,0.008841834781519951,0,19.776213392067564
m3.3,s104,50,0.995726,0.987943,0.04445658086273422,0.0046733059597177315,0.027658914499074292,0.010592256255744675,0.008575323524638941,0.009565854595015301,0.007085944848203526,0,19.776213392067564
m3.3,s104,50,0.984834,0.910735,0.17129495256029967,0.01593400944572172,0.10672889434452879,0.025538903217101235,0.014527587610441248,0.025681469090602982,0.009216918028192219,0,19.776213392067564
m3.3,s104,50,0.967118,0.939837,0.03882791354769753,0.007726388385959735,0.02871910604418985,0.025723501450000005,0.020266524636515685,0.019883212572360674,0.01762180242233571,0,19.776213392067564
m3.3,s104,50,0.995081,0.89614,0.1013738708182583,0.008926488447202391,0.05386381755560318,0.019210353130716805,0.017482933254642823,0.011805526744819399,0.008727683467199262,0,19.776213392067564
m3.3,s104,50,0.984673,0.970235,0.025344627546501422,0.005477702355191261,0.021737646620558833,0.017070725090323504,0.01638868815708758,0.019737824108344366,0.01623847653590762,0,19.776213392067564
m3.3,s104,50,0.995857,0.920327,0.18601996806719603,0.01822206084725738,0.1113414913961749,0.04213384934983936,0.03240804902800401,0.023585050189649938,0.017106188152140975,0,19.776213392067564
m3.3,s104,50,0.995379,0.988462,0.043393122765347236,0.004751560642239675,0.027720606141931024,0.011267584038497078,0.008346876141629378,0.00858206444764079,0.006033262548363399,0,19.776213392067564
m3.3,s104,50,0.986609,0.909484,0.1441097185406993,0.014384189988228817,0.07954168093851095,0.03465933005507496,0.03250169593592328,0.025675911353335697,0.020237011673036806,0,19.776213392067564
m3.3,s104,50,0.990977,0.822359,0.18880935943515917,0.0160632808966062,0.1110183200121868,0.028842092858953658,0.018641009410508093,0.022559724532780014,0.011222664363179025,0,19.776213392067564
m3.3,s104,50,0.95876,0.728573,0.16299488779379986,0.018238020993461904,0.08995646798312663,0.045546608674695385,0.029562557118891285,0.03343227949317922,0.025007071124746875,0,19.776213392067564
m3.3,s104,50,0.950041,0.990532,0.09625427613691505,0.018273580663374495,0.07078668997705774,0.059709267265124745,0.05974753193002047,0.06091452582319667,0.05300651217760069,0,19.776213392067564
m3.3,s104,50,0.999584,0.902485,0.13039476495129576,0.013296799229974721,0.07323738784263321,0.024544483378178075,0.02178473832198974,0.02170380448534453,0.011317168291101807,0,19.776213392067564
m3.3,s104,50,0.991442,0.778077,0.22279494361522204,0.017831350491232332,0.12605238298006455,0.03215082994878523,0.022187048476105767,0.020198669936496317,0.01123087277329101,0,19.776213392067564
m3.3,s104,50,0.97334,0.893036,0.10316978698437282,0.010739944980582696,0.06375143542068187,0.016160318620071706,0.006923765026107069,0.016563077777924116,0.003621290837243329,0,19.776213392067564
m3.3,s104,50,0.98403,0.917149,0.08718211512494263,0.01784527628879414,0.06320350926578808,0.04599236560122174,0.04189948738221344,0.0453768250543759,0.037207904142341354,0,19.776213392067564
m3.3,s104,50,0.983922,0.938035,0.01671310808684864,0.002952463551354289,0.01120316190129661,0.007095704712937017,0.0069005336688099305,0.006690709542292492,0.005412815134980976,0,19.776213392067564
m3.3,s104,50,0.985898,0.964691,0.025344627546501422,0.010755393452142499,0.026454233988774972,0.041084796101892446,0.0366608382030275,0.03508866509552475,0.03336604311825488,0,19.776213392067564
m3.3,s104,50,0.998679,0.869368,0.22279494361522204,0.01874364480244918,0.12732600285368362,0.03942389240105698,0.029025007611005186,0.024645147511797805,0.017027625841001055,0,19.776213392067564
m3.3,s104,50,0.997194,0.8497,0.18880935943515917,0.016213359837812035,0.11120387359988301,0.029885259813342814,0.01965590315202125,0.022854202524214846,0.011905568675223126,0,19.776213392067564
m3.3,s104,50,0.981288,0.961856,0.06841289312765106,0.012471078362650219,0.04687565858080804,0.03669359729384552,0.035131259049940765,0.03266987815498614,0.03138612652523077,0,19.776213392067564
m3.3,s104,50,0.954226,0.986601,0.01897039799416369,0.002786329851829594,0.012224672374114063,0.008859410313989426,0.009033571788440308,0.006742721616835141,0.0063758958601644955,0,19.776213392067564
m3.3,s104,50,0.992986,0.99439,0.04230544967604839,0.01301267174303039,0.04149325687136259,0.037244516231014956,0.03605868077526039,0.04755476603381677,0.03616465210795127,0,19.776213392067564
m3.3,s104,50,0.965446,0.764719,0.19743333990192433,0.020409194421861013,0.12248646127293672,0.04358391433597284,0.03412889577015261,0.04432705314867052,0.029744551182286423,0,19.776213392067564
m3.3,s104,50,0.971942,0.936032,0.020349401323064436,0.009582831709080402,0.02277992356028503,0.03871205932840259,0.03560732362502537,0.03500882019787342,0.034829257553684725,0,19.776213392067564
m3.3,s104,50,0.985034,0.97476,0.006476122941768676,8.630826907430509e-4,0.004545446788108574,0.0016273054304493959,0.001298875413064096,0.0022300984338689493,0.0011292768841072401,0,19.776213392067564
m3.3,s104,50,0.992719,0.840939,0.18880935943515917,0.01745045106599082,0.11349594879763455,0.03249532776719154,0.022381828149040467,0.030699584571253442,0.016997441303188546,0,19.776213392067564
m3.3,s104,50,0.992852,0.877296,0.1441097185406993,0.01366421154385416,0.07460894997886512,0.03304161908504124,0.022911370466036564,0.021518159278630503,0.017823202055605156,0,19.776213392067564
m3.3,s104,50,0.985593,0.907571,0.1441097185406993,0.013740452770163449,0.07549522188923974,0.03423588925454386,0.02536411401444396,0.022681590494627132,0.019339965183658568,0,19.776213392067564
m3.3,s104,50,0.992841,0.908226,0.07123113947879968,0.006937028556718992,0.039450270868587316,0.011317771050066356,0.005771989433683549,0.008927340877906528,0.002775618355696791,0,19.776213392067564
m3.3,s104,50,0.99097,0.862276,0.17129495256029967,0.0159183159902922,0.10509066044450739,0.03088989060038026,0.018365153429562832,0.02103998913551189,0.009486685043624593,0,19.776213392067564
m3.3,s104,50,0.971649,0.936517,0.15730998793840004,0.013700928872704575,0.08245082216406927,0.025941724158063725,0.020263627568895232,0.014784813877727036,0.010726558515249536,0,19.776213392067564
m3.3,s104,50,0.993355,0.835136,0.17204000890295731,0.013126621307734626,0.0927310414416773,0.025395299126872797,0.02003859516357425,0.009944183788221397,0.006557723187363215,0,19.776213392067564
m3.3,s104,50,0.98682,0.961434,0.04816164172550852,0.003744769266375935,0.02493568069227227,0.006723536599724956,0.005618395848914716,0.002806499486837033,0.0016724095203616654,0,19.776213392067564
m3.3,s104,50,0.961522,0.963722,0.20136141872916444,0.021428298551240208,0.1156535191436593,0.046474675170423675,0.03508363724663147,0.041027845223737355,0.025346278700128365,0,19.776213392067564
m3.3,s104,50,0.994365,0.862393,0.17194069687169605,0.02237254832703081,0.10533485605743562,0.06235353954034138,0.05293873998998978,0.05950097363992316,0.051117954576342564,0,19.776213392067564
m3.3,s104,50,0.98844,0.85796,0.1607136496446535,0.02066034528714523,0.10050899387469486,0.05692516020185898,0.04985392428334781,0.05425326981292963,0.04711224474111926,0,19.776213392067564
m3.3,s104,50,0.977545,0.921852,0.15730998793840004,0.012417506428337461,0.08114061929570072,0.025775802305417553,0.02137759250709269,0.012801341320568753,0.00979467806813258,0,19.776213392067564
m3.3,s104,50,0.969399,0.966495,0.033518260898664456,0.004822735169006188,0.02139528039691216,0.013321913238209403,0.013023236035811007,0.009638571644395326,0.008522234947871507,0,19.776213392067564
m3.3,s104,50,0.99998,0.892787,0.1235885881216284,0.009094725008068977,0.06446980830025807,0.017099562471785054,0.013548638438119851,0.0063698419248057365,0.0042570197607796284,0,19.776213392067564
m3.3,s104,50,0.991046,0.8093,0.1480582420619758,0.014041881144335973,0.07757389048225449,0.03381096844150938,0.02432321377458286,0.023345160271368376,0.019855713349608395,0,19.776213392067564
m3.3,s104,50,0.984512,0.922949,0.07530821553099717,0.00893600126214112,0.05092421437086394,0.018204386879486504,0.013052435555451956,0.02078187632207357,0.011410249258396662,0,19.776213392067564
m3.3,s104,50,0.998962,0.905919,0.10278543263797456,0.01446829073378537,0.06422179421617892,0.03831349314968977,0.04037432081418502,0.03364947614252364,0.02698739949568745,0,19.776213392067564
m3.3,s104,50,0.990296,0.935836,0.06812467294828402,0.007597585993143554,0.04062733931415578,0.021308024349486702,0.018257436946091908,0.01645078899355119,0.015153407851804877,0,19.776213392067564
m3.3,s104,50,0.98812,0.946333,0.06812467294828402,0.00841003265465085,0.04152288809015191,0.022237929701372897,0.018460690127241705,0.021590315801306503,0.017710232718317523,0,19.776213392067564
m3.3,s104,50,0.985218,0.964755,0.010202345895377727,0.010533663896424584,0.020807931937316115,0.034263013407240306,0.03513313516102269,0.037556680161108955,0.033165666741203643,0,19.776213392067564
m3.3,s104,50,0.98798,0.96718,0.09625427613691505,0.010074508127424145,0.05536917220113471,0.019864367817552256,0.015745919620634187,0.01859351669621954,0.01011460129469597,0,19.776213392067564
m3.3,s104,50,0.9746,0.786223,0.19743333990192433,0.022414395863698446,0.12470365923964595,0.05812450644774017,0.0478027670768797,0.04635028438392061,0.03809316483236122,0,19.776213392067564
m3.3,s104,50,0.983582,0.946914,0.06812467294828402,0.008276469180646492,0.0414745602082567,0.020628191956165755,0.019129792708066973,0.013736403975575361,0.011840644042796595,0,19.776213392067564
m3.3,s104,50,0.997775,0.949755,0.09742959602928093,0.00782052073414501,0.05517618814585597,0.01518606880766047,0.0108147035400611,0.007037611280512375,0.003918266845558539,0,19.776213392067564
m3.3,s104,50,0.993324,0.929008,0.13133151846604252,0.0124458181850991,0.06869313650880676,0.026561785873159296,0.01610171356828176,0.017373711028350544,0.011249114798544185,0,19.776213392067564
m3.3,s104,50,0.980699,0.822979,0.317818122514769,0.02480554195508337,0.18227378961513857,0.04211795860996721,0.02568227024182665,0.025139901247309755,0.009656756131195578,0,19.776213392067564
m3.3,s104,50,0.998339,0.99831,0.015132232052978447,0.00922763976949666,0.02192832233732921,0.028312778558516605,0.028117117001494572,0.032384111380583364,0.02753184159226214,0,19.776213392067564
m3.3,s104,50,0.998414,0.820247,0.20180513676030007,0.01736106960942713,0.10294102660150438,0.03490088194796335,0.02219307767639887,0.02053973711937616,0.013052193354996404,0,19.776213392067564
m3.3,s104,50,0.974141,0.811443,0.13254366714284968,0.010887011912003872,0.07103602562422562,0.025125157577704733,0.021951283517281088,0.012694022029125134,0.011124085018170455,0,19.776213392067564
m3.3,s104,50,0.973204,0.949459,0.15063521975991498,0.014884989467663225,0.07964738183941275,0.031980068790969964,0.018944973161934112,0.02140715957395463,0.013791722291257255,0,19.776213392067564
m3.3,s104,50,0.999244,0.855235,0.22279494361522204,0.028818579457364893,0.14390133535902366,0.09059336506611576,0.08229078872298379,0.06806831505720166,0.06583128962969517,0,19.776213392067564
m3.3,s104,50,0.987577,0.98834,0.011178322484964776,0.007654920024290447,0.0184413492325208,0.03138483886481715,0.03229649533197615,0.03391742808577654,0.03282329136173221,0,19.776213392067564
m3.3,s104,50,0.999351,0.959015,0.09168586613571725,0.014766625806896085,0.06717706081787968,0.030611796555741297,0.023859085743906275,0.03531354960695496,0.02116110996950755,0,19.776213392067564
m3.3,s104,50,0.964616,0.818318,0.1521128690645302,0.013356182822108736,0.08998277668902369,0.02767306883423175,0.018790595506700435,0.015139246871177077,0.00853958341086046,0,19.776213392067564
m3.3,s104,50,0.988115,0.875665,0.1668335122170508,0.015956316780062128,0.10375779728815732,0.029843050559676648,0.01807056793680744,0.023708845641622987,0.010781505996837817,0,19.776213392067564
m3.3,s104,50,0.96785,0.894879,0.05667252256305363,0.006371117463841322,0.03253136567505501,0.014683548985011357,0.008770713907676149,0.011352412318155754,0.007179352080680375,0,19.776213392067564
m3.3,s104,50,0.998752,0.909474,0.19359511404295598,0.017840391843550806,0.1175933203430912,0.03471754347262093,0.02408684764446992,0.02743783004401325,0.015803721192756966,0,19.776213392067564
m3.3,s104,50,0.984205,0.824771,0.1629488862948674,0.02241148311134325,0.1019874609732875,0.058973937696895073,0.05764343282285371,0.04241954698858104,0.03683231939687451,0,19.776213392067564
m3.3,s104,50,0.998746,0.967604,0.027715251651810827,0.003203203761377116,0.015963589516019533,0.006041611826573203,0.004112638659817718,0.005093217089664751,0.0028334685972739686,0,19.776213392067564
m3.3,s105,100,0.974472,0.855457,0.10195297708605698,0.013556707095494808,0.06586892217555092,0.016345589313039675,0.02073344221789398,0.010287423665628521,0.0067408544038514255,0,18.978271695580837
m3.3,s105,100,0.988932,0.876745,0.07421993972055246,0.01198902966922219,0.04736337319247062,0.021701001569234706,0.020379301946276906,0.014160468150144191,0.013065635466282985,0,18.978271695580837
m3.3,s105,100,0.995368,0.997124,0.019558044733254804,0.006982181946658506,0.02043104969594551,0.012497745230636,0.013497129244146895,0.013975338056661585,0.011405758598446315,0,18.978271695580837
m3.3,s105,100,0.995139,0.938256,0.055530741916648384,0.00917780689564571,0.0477410660639881,0.009318283056043866,0.009113928934323919,0.00740748296647445,0.0036573120075106247,0,18.978271695580837
m3.3,s105,100,0.990276,0.937343,0.04001528524482554,0.00934395904749282,0.04080166324242328,0.01280592071493486,0.009813259713739293,0.011315394225741756,0.008765987035667416,0,18.978271695580837
m3.3,s105,100,0.971459,0.951443,0.029268902752231468,0.01167401920131635,0.031225584772520937,0.023310317390434546,0.028772723517765678,0.022023249343121748,0.0194641130610583,0,18.978271695580837
m3.3,s105,100,0.994003,0.999036,0.002958754685512646,0.007797862805841687,0.013100643388405242,0.015668944702597443,0.016452881104900514,0.014928026948381965,0.013814206350122829,0,18.978271695580837
m3.3,s105,100,0.943297,0.796324,0.06681430898013951,0.020561778734184983,0.06631198408160796,0.036420217177659156,0.030081621909808755,0.024509984829931938,0.02329132253841443,0,18.978271695580837
m3.3,s105,100,0.984738,0.937801,0.023207360362405102,0.00533878838787558,0.017514072012667293,0.009288232994128892,0.01144808684021921,0.00823240412138315,0.007248380401190037,0,18.978271695580837
m3.3,s105,100,0.980803,0.765655,0.12489488771958814,0.01540402682293109,0.06904223224930905,0.014436464832034748,0.01947152818482431,0.007767034537766547,0.003665665602901769,0,18.978271695580837
m3.3,s105,100,0.951201,0.995305,0.052602499029777906,0.011749526142731205,0.053263627908955315,0.012248772095494371,0.009092004686289186,0.009997341570687717,0.006469071612617653,0,18.978271695580837
m3.3,s105,100,0.999436,0.995897,0.006864132978023676,0.003559443725301576,0.008839719841268315,0.007787193430317645,0.0064016444427804214,0.006028509723072294,0.005528163684043335,0,18.978271695580837
m3.3,s105,100,0.980806,0.995172,0.05083213218636864,0.012584991628004286,0.053474594787311515,0.01887333630539716,0.017913801818921767,0.016682461089010794,0.012173779370676874,0,18.978271695580837
m3.3,s105,100,0.997854,0.959853,0.05294239600013133,0.012354897255747243,0.03779142083674528,0.021134303900528843,0.020526712708192143,0.014214697260361956,0.013819939880270127,0,18.978271695580837
m3.3,s105,100,0.853511,0.691888,0.07672982011854795,0.015355140450287687,0.055900644325986085,0.02962913440622007,0.03511452950758228,0.025182412303256657,0.022733066347331042,0,18.978271695580837
m3.3,s105,100,0.954093,0.9379,0.06782990540107951,0.014044096656157903,0.06831949819858436,0.021125827699977954,0.01725463115498404,0.014752287193033271,0.011830837493886597,0,18.978271695580837
m3.3,s105,100,0.957839,0.85656,0.12854984978757086,0.018378384782417562,0.0734028903345135,0.022417845721674823,0.02942601177992514,0.017922386577531396,0.01194715022940482,0,18.978271695580837
m3.3,s105,100,0.921775,0.710501,0.08671051314311935,0.01742415921932902,0.06466185958578552,0.022001921908136404,0.016556513909046725,0.011130873232922176,0.010419404107927856,0,18.978271695580837
m3.3,s105,100,0.986534,0.997265,0.02344106492236066,0.005369347332920966,0.014763696665627152,0.011111810316034764,0.012580439515890383,0.0098540639584505391,0.008481253003844561,0,18.978271695580837
m3.3,s105,100,0.939316,0.853452,0.12426704718916236,0.019305430333872185,0.0683111414009531,0.02030841920031411,0.02209881525454863,0.010922530449868467,0.007900435512189974,0,18.978271695580837
m3.3,s105,100,0.999871,0.859659,0.13251806875402994,0.019885099687077322,0.08180501416027286,0.02210562459508936,0.026085033078367653,0.011149741611129362,0.0094432398789159,0,18.978271695580837
m3.3,s105,100,0.992499,0.923876,0.11165362354563106,0.01913153074931522,0.07845299265458393,0.029109596185214383,0.02808004875851065,0.020297137233901537,0.018426354331494078,0,18.978271695580837
m3.3,s105,100,0.969952,0.880714,0.03789049264779235,0.009854119986757824,0.030109264544695136,0.025045831800837776,0.025575157226837418,0.022631234648338126,0.021413935132097602,0,18.978271695580837
m3.3,s105,100,0.90705,0.841746,0.03409764759176445,0.005029534512902549,0.021660188290216077,0.006889722714231283,0.009075011307766452,0.004766758738268915,0.0037682100234678806,0,18.978271695580837
m3.3,s105,100,0.938785,0.833598,0.0882959982061724,0.013930211426996825,0.06180493357437166,0.01424173122668718,0.016484466434785724,0.013665503059255152,0.0069813924304077245,0,18.978271695580837
m3.3,s105,100,0.910084,0.807358,0.1933124844196944,0.026105448911305312,0.13496405120315377,0.024804834767030267,0.02909352447020849,0.016922286502759194,0.006573783267695802,0,18.978271695580837
m3.3,s105,100,0.97817,0.934389,0.16606604736381853,0.02579517556206056,0.13479309985326174,0.03128762918985502,0.028670007030783887,0.02001657860442,0.012021469086407307,0,18.978271695580837
m3.3,s105,100,0.937968,0.803423,0.0833697511757402,0.015766422107634213,0.07043488080180732,0.0148703586020028,0.009123247646733878,0.005798668832688686,0.005276046575539598,0,18.978271695580837
m3.3,s105,100,0.988932,0.876745,0.07421993972055246,0.01253704953600865,0.041837785235385186,0.014409623816797454,0.015448446211169755,0.008524159286140882,0.007625606080133055,0,18.978271695580837
m3.3,s105,100,0.978146,0.839659,0.08918544278542251,0.011983023769109879,0.05640364912523496,0.015834209947772824,0.016184911436021458,0.008868543006366835,0.005889161413441389,0,18.978271695580837
m3.3,s105,100,0.942112,0.995557,0.0692087385435057,0.025272019078603516,0.0890729866565566,0.039013360023377616,0.028364155757315938,0.02727288660043363,0.027585104033960882,0,18.978271695580837
m3.3,s105,100,0.998952,0.868894,0.14199735355773438,0.019894937073895662,0.10420490247860856,0.01858539064393369,0.020171046838194526,0.012915001270162563,0.004759045015572337,0,18.978271695580837
m3.3,s105,100,0.978163,0.750039,0.14555854275162816,0.035827418282277944,0.12076442204077562,0.0589422255683806,0.045161925639946685,0.03753246185676689,0.03482213434242493,0,18.978271695580837
m3.3,s105,100,0.995294,0.953276,0.05399937277664278,0.013550364043761727,0.05799889705891287,0.0156751035843522,0.008845011866549844,0.008194159842358845,0.00796098694784617,0,18.978271695580837
m3.3,s105,100,0.980434,0.866328,0.07377580287417523,0.01908078497367195,0.07023415125166763,0.027747282209138812,0.02201351610364734,0.017177492305049787,0.015719325713470275,0,18.978271695580837
m3.3,s105,100,0.978906,0.947458,0.015736028959160948,0.015967722381022096,0.03148984545616407,0.04340933511465527,0.046695985510045196,0.0435411730317468,0.041677386123433836,0,18.978271695580837
m3.3,s105,100,0.974812,0.946417,0.02328956991948084,0.005646833471054984,0.019974038751240215,0.007875024317448208,0.00714722528080784,0.00635050589670434,0.004157908070672606,0,18.978271695580837
m3.3,s105,100,0.997079,0.90499,0.10622373175932974,0.018491694516603,0.07763317652029404,0.02055531099984701,0.020019050378948175,0.015785490063710328,0.008033689225951485,0,18.978271695580837
m3.3,s105,100,0.984866,0.997866,0.02344106492236066,0.0033453572344305156,0.015541411857393397,0.004718100672037282,0.005763486002585685,0.0032061851440881094,0.002472853455964247,0,18.978271695580837
m3.3,s105,100,0.95276,0.855478,0.12854984978757086,0.01985180757305409,0.08047638993638205,0.026981654439752614,0.03525904550873733,0.02115664278368322,0.014927695235608808,0,18.978271695580837
m3.3,s105,100,0.974086,0.951477,0.029268902752231468,0.006241328644477239,0.01665466456419156,0.012168439791772552,0.01375168446797875,0.010743706905231234,0.009453677867861127,0,18.978271695580837
m3.3,s105,100,0.999799,0.976301,0.038334959587654,0.010507302382670329,0.04756319125538358,0.014712366782214761,0.009435445782556286,0.009625385200038113,0.00857404550135016,0,18.978271695580837
m3.3,s105,100,0.997576,0.940198,0.055530741916648384,0.00879713570976099,0.047148988331523485,0.008351145418764297,0.0076114192774687965,0.0060339988908190275,0.002525543423282212,0,18.978271695580837
m3.3,s105,100,0.968855,0.885547,0.11603672703512853,0.016949700126302664,0.06551391742882125,0.0185979190856149,0.01873033764099977,0.008277489102367362,0.00607001883793751,0,18.978271695580837
m3.3,s105,100,0.942881,0.931331,0.06782990540107951,0.012784204529456444,0.06337265996359791,0.014844464632277139,0.0144681276375606,0.011966017484779361,0.00726362403512222,0,18.978271695580837
m3.3,s105,100,0.997303,0.908782,0.10622373175932974,0.017362205527847663,0.0867515331164394,0.02338560210676596,0.01978548718937468,0.014815224150590932,0.009702172757786598,0,18.978271695580837
m3.3,s105,100,0.998667,0.997377,0.004544231181842319,0.0035288488380029134,0.0068068633014091336,0.006749836779410169,0.00745911585147805,0.0064567438987766235,0.005355518056581117,0,18.978271695580837
m3.3,s105,100,0.975114,0.922331,0.19636128344482845,0.028623053005122537,0.13774745104475028,0.028858338030034684,0.028857805443260855,0.019057797300247283,0.007641998798852766,0,18.978271695580837
m3.3,s105,100,0.911477,0.695858,0.08671051314311935,0.021311717930863585,0.06415036113214674,0.032861490708724926,0.02920366689660389,0.022171271669296444,0.02284850918033249,0,18.978271695580837
m3.3,s105,100,0.983616,0.995675,0.02344106492236066,0.005993219833494195,0.018022155584519955,0.014873703559869157,0.012586831895547993,0.010746699185589839,0.009880366532479331,0,18.978271695580837
m3.3,s105,100,0.965864,0.716457,0.13424101721529158,0.023710922656853636,0.09491709542666393,0.05066874818061109,0.050434953443568006,0.03795423701826144,0.0348554067551323,0,18.978271695580837
m3.3,s105,100,0.994726,0.924831,0.04725134042445675,0.015061113153055585,0.0409148800924289,0.043668265124410605,0.04160694361112258,0.03944814416986867,0.03774960352483769,0,18.978271695580837
m3.3,s105,100,0.978475,0.829074,0.10195297708605698,0.02107239735714194,0.05657557280250191,0.029979537345374337,0.03598639302457292,0.028976806355926678,0.022747525523937665,0,18.978271695580837
m3.3,s105,100,0.97177,0.92936,0.015475089089046965,0.008809070525527162,0.014191277401155668,0.019006283453657884,0.019471703291324183,0.01829411471933261,0.01768682842602317,0,18.978271695580837
m3.3,s105,100,0.981808,0.880781,0.1929850699468922,0.0494241867782182,0.1355831528721102,0.09090661567137731,0.08580216850356691,0.06650340685565903,0.06679179075322135,0,18.978271695580837
m3.3,s105,100,0.934127,0.853987,0.026413018258116094,0.008718676612900069,0.02806979917325923,0.015863824959103656,0.012804884368161745,0.010852202256253128,0.0101877588365965,0,18.978271695580837
m3.3,s105,100,0.974703,0.940794,0.04001528524482554,0.012637083252546937,0.04854301567628703,0.02035151549234921,0.013629967990672428,0.01328448490810281,0.013307496737217981,0,18.978271695580837
m3.3,s105,100,0.995369,0.942827,0.03413052967044051,0.005988492504222152,0.02231255819495497,0.0075693870769124585,0.008153310367580933,0.0042099357580709694,0.003835395154989198,0,18.978271695580837
m3.3,s105,100,0.945766,0.984567,0.13767165528209052,0.021647740710947324,0.11555488622005668,0.02352535566698476,0.021240809728337893,0.015363036332229161,0.00800883964195177,0,18.978271695580837
m3.3,s105,100,0.981741,0.930939,0.023207360362405102,0.005637476836294922,0.0171079353411322,0.00930275689510002,0.0111802858191915,0.007190699330683059,0.006219221102728278,0,18.978271695580837
m3.3,s105,100,0.92973,0.785205,0.08030207519122837,0.013138966528392207,0.07045434212139967,0.012303482483058457,0.010189190269459638,0.008725851531805015,0.003558998084896609,0,18.978271695580837
m3.3,s105,100,0.98204,0.901251,0.03413052967044051,0.008896939375886157,0.02712181792723691,0.014321491924414278,0.01150084888872238,0.009026485454914425,0.008291483242488651,0,18.978271695580837
m3.3,s105,100,0.942694,0.998421,0.0692087385435057,0.01479361299782729,0.06867356274651171,0.016593075117627944,0.010942417311331403,0.012170125004379738,0.009097663343271051,0,18.978271695580837
m3.3,s105,100,0.968876,0.923564,0.022569958534620963,0.018089509852541878,0.03679717409884708,0.04461051705130014,0.03911019481950668,0.035363320690119895,0.0316868005410407,0,18.978271695580837
m3.3,s105,100,0.99995,0.857573,0.13251806875402994,0.02165355792258783,0.08522283880057517,0.027289087254029044,0.033595458650871886,0.01721289402034312,0.014560690622310728,0,18.978271695580837
m3.3,s105,100,0.940185,0.748597,0.08671051314311935,0.027422229313860326,0.07353248148720473,0.039883138484258236,0.03580420025287731,0.029215592151748685,0.02893042946023959,0,18.978271695580837
m3.3,s105,100,0.998116,0.98146,0.016740680484612507,0.01774253923555231,0.031540403916735314,0.05074860457083562,0.043457451782952426,0.040361748743652004,0.03738743234510675,0,18.978271695580837
m3.3,s105,100,0.933653,0.794859,0.08030207519122837,0.016135311017542415,0.0648085300569901,0.022746485838889923,0.02424480144487859,0.02470171078279641,0.016843114941060208,0,18.978271695580837
m3.3,s105,100,0.998515,0.997994,0.004544231181842319,0.0013771119575929642,0.005571729038436998,0.0018606881139530689,0.0012596836351908916,0.0013071668265909752,0.001098587098126193,0,18.978271695580837
m3.3,s105,100,0.999568,0.980407,0.038334959587654,0.011296195427109947,0.049596988075655116,0.014340471592394296,0.010391409100334809,0.010327138494005766,0.008320781702893685,0,18.978271695580837
m3.3,s105,100,0.931354,0.762569,0.09106356708046145,0.017231879414556856,0.08441569159346557,0.020056062901391968,0.01894164147797132,0.017500678079651413,0.010458784330369541,0,18.978271695580837
m3.3,s105,100,0.990645,0.920545,0.03413052967044051,0.005795787890524786,0.022575466586778083,0.005875694715883298,0.004833092690704463,0.0022106837382758473,0.002118745835065861,0,18.978271695580837
m3.3,s105,100,0.909724,0.855724,0.08545052652236414,0.01365399217183104,0.054582337465171,0.015123902436643577,0.0185268326836067,0.014760874499599617,0.008569071509512485,0,18.978271695580837
m3.3,s105,100,0.853011,0.697721,0.07672982011854795,0.012738232851371569,0.04767296230862693,0.01794400774690428,0.023685705130560623,0.012656648828252601,0.010171580825842786,0,18.978271695580837
m3.3,s105,100,0.977278,0.999772,0.02344106492236066,0.011122969887006728,0.016513036777578666,0.03040003631344386,0.03162546425382362,0.03053600554932804,0.0285377043703884,0,18.978271695580837
m3.3,s105,100,0.997454,0.971978,0.04719406653121761,0.009722798448542605,0.04271982680928779,0.01384866802100627,0.014051436144986353,0.012860797563873483,0.008816288732499138,0,18.978271695580837
m3.3,s105,100,0.997008,0.863957,0.14199735355773438,0.024581520738621056,0.11206174561421363,0.037240062483247266,0.031091461379026904,0.023905502351394173,0.01688263050453077,0,18.978271695580837
m3.3,s105,100,0.996437,0.996744,0.019558044733254804,0.006536206289255947,0.02544904856901564,0.00925708385108855,0.006642771753888966,0.0067449974023555325,0.0057042535678311435,0,18.978271695580837
m3.3,s105,100,0.982113,0.97289,0.05576521391123454,0.016640676808899482,0.03508419809513742,0.04005938506522256,0.042205259433193615,0.03586977709219041,0.03323444334497034,0,18.978271695580837
m3.3,s105,100,0.971194,0.888526,0.03789049264779235,0.02136388174499863,0.03388885456837608,0.056632224423044095,0.05491412769163045,0.05213760828209541,0.05153661561774742,0,18.978271695580837
m3.3,s105,100,0.981007,0.97921,0.06498499720366684,0.012467795983535283,0.03555189508846316,0.021394893033229674,0.02456399953559978,0.017998957388777145,0.015784389990301947,0,18.978271695580837
