seed,QTLs,Method,scenario,shifted_fitness,offset_causal,offset_empirical,offset_incomplete,offset_only_QTL1,offset_only_QTL2
s104,100,RDA GO,Non local adaptation,0.9998,0.08082976751621285,0.020666486606482466,0.0185423801604482,0.01225742032127768,0.00849431199414524
s104,100,RDA GO,Non local adaptation,0.997403,0.03457409483096997,0.009986265484262584,0.007866213330003455,0.017942871770827352,0.013731652142532616
s104,100,RDA GO,Non local adaptation,0.996755,0.08051110041459014,0.01653513202997309,0.028830703773375446,0.01748642760785599,0.011180450257553338
s104,100,RDA GO,Non local adaptation,0.9992,0.07988071169147752,0.01617825697908789,0.02510287951539599,0.013411486957164714,0.015271808766304051
s104,100,RDA GO,Non local adaptation,0.996755,0.07743670716587468,0.030408380138397063,0.0376377831339434,0.010837584596374714,0.011049837847171964
s104,100,RDA GO,Non local adaptation,0.99556,0.056334467084034195,0.015392043802782574,0.00917644502029473,0.009755945840643881,0.0072041054132329935
s104,100,RDA GO,Non local adaptation,0.998202,0.05775322529626639,0.019183721661210976,0.01941249615252418,0.015624256913672722,0.015755972191063818
s104,100,RDA GO,Non local adaptation,0.99875100000000006,0.08151501864104088,0.014244230209367948,0.021302121740155135,0.016081731572526993,0.014718275856926215
s104,100,RDA GO,Non local adaptation,0.997403,0.08051110041459014,0.017761514671528675,0.029397442557856358,0.016395452287342533,0.013566325184870658
s104,100,RDA GO,Non local adaptation,0.998152,0.03796256609522283,0.006978096974323114,0.018509027911949322,0.011827938259366623,0.009468030986545596
s104,100,RDA GO,Non local adaptation,0.995012,0.0495926035283891,0.013753801762819892,0.011156400502164448,0.017217351334600017,0.009587792715609767
s104,100,RDA GO,Non local adaptation,0.998002,0.05378300223400217,0.010256661957216093,0.020447234641056737,0.009193691854143371,0.006762826168579797
s104,100,RDA GO,Non local adaptation,0.992627,0.07311449668565807,0.02184741045456144,0.03588113025764407,0.02349694628102402,0.014233973148615285
s104,100,RDA GO,Non local adaptation,0.995162,0.00899074652559791,0.00492717410828426,0.006594062098803214,0.010847903458249859,0.003896905470502994
s104,100,RDA GO,Non local adaptation,0.998401,0.06688290506964352,0.017027025180763808,0.018767109541064662,0.009930527275000508,0.01200278544909372
s104,100,RDA GO,Non local adaptation,0.998152,0.07500835723778104,0.01977153418614349,0.015438958203344089,0.01415120766332363,0.012816021057425814
s104,100,RDA GO,Non local adaptation,0.99995,0.06688290506964352,0.01792237363768886,0.024785391985122227,0.020789577753006782,0.02778831704601392
s104,100,RDA GO,Non local adaptation,0.995012,0.011242711651169468,0.005073437758930935,0.0028179911926202697,0.006298791366946181,0.00617513757797442
s104,100,RDA GO,Non local adaptation,0.99995,0.03475701337823681,0.02006975323261847,0.024619882423981533,0.007145669846777497,0.01901499735757826
s104,100,RDA GO,Non local adaptation,0.99875100000000006,0.05775322529626639,0.011201178096340865,0.02410989055743451,0.01214719146225848,0.016562965952786984
s104,100,RDA GO,Non local adaptation,0.991834,0.00668390316549741,0.0016401100969295403,0.007972806144196988,0.0029648321430448725,7.7021697680476e-4
s104,100,RDA GO,Non local adaptation,0.994167,0.08259404454323438,0.01689104976667058,0.012985002310137756,0.01148905339634494,0.009989436891074246
s104,100,RDA GO,Non local adaptation,0.996606,0.05966108338614388,0.01488609750046286,0.023878692096775397,0.0076560934409880465,0.01044421020404974
s104,100,RDA GO,Non local adaptation,0.998701,0.06290736888057272,0.01101112788127871,0.011576766981538786,0.009166658396665573,0.011788931828797814
s104,100,RDA GO,Non local adaptation,0.995162,0.028534386870619367,0.018572128073157113,0.007104216627424693,0.004050677668300071,0.008878454677769798
s104,100,RDA GO,Non local adaptation,0.99875100000000006,0.06789669352582071,0.01186948018082158,0.033125556594413234,0.01004748998175339,0.012507746865802532
s104,100,RDA GO,Non local adaptation,0.997952,0.00899074652559791,0.00269997245582376,0.004210503373345076,0.003376271536427623,0.001556864663660818
s104,100,RDA GO,Non local adaptation,0.998701,0.07559220373043432,0.018597375620136764,0.03962487288389372,0.015055619793278073,0.009067079062421764
s104,100,RDA GO,Non local adaptation,0.995162,0.07486330486890182,0.014559222262079155,0.01712498442039055,0.009990514037885312,0.017637066739798358
s104,100,RDA GO,Non local adaptation,0.997403,0.01814440311696359,0.006018239138631929,0.01179948605758671,0.006864176323714706,0.00347224433084002
s104,100,RDA GO,Non local adaptation,0.9991,0.05754203129863797,0.016350813057471415,0.027032727954408163,0.019538126148373865,0.019907099380640718
s104,100,RDA GO,Non local adaptation,0.99955,0.0421486272581263,0.007466220179960037,0.012844335919275114,0.0069411492478593856,0.006149166564187302
s104,100,RDA GO,Non local adaptation,0.998551,0.012974618006503345,0.0029091628743051893,0.006102782627167554,0.006578553320417086,0.0039721434191442575
s104,100,RDA GO,Non local adaptation,0.997952,0.07809170558576244,0.02005466026077382,0.03605488798367899,0.010411263606338797,0.008975997967010714
s104,100,RDA GO,Non local adaptation,0.999001,0.003960242172949503,0.005656709385294893,0.010385738640383203,0.0049891333009658275,0.0013472985572987144
s104,100,RDA GO,Non local adaptation,0.9999,0.07500835723778104,0.014709083478083253,0.026486350775814686,0.01055133873227021,0.015324775875924904
s104,100,RDA GO,Non local adaptation,0.994565,0.07453554513258688,0.018152909720963794,0.024690133474017193,0.010962372426329931,0.019878528482380815
s104,100,RDA GO,Non local adaptation,0.988813,0.06552490566596439,0.012018154726992459,0.031721254130219506,0.010709637007831901,0.014169729005919967
s104,100,RDA GO,Non local adaptation,0.998301,0.10278807826428446,0.02350733665559219,0.02221500171511632,0.014456776273495883,0.010907751007422736
s104,100,RDA GO,Non local adaptation,0.994366,0.05716835389767575,0.01220068119722185,0.015746217429689072,0.009873753414339137,0.00887740216589967
s104,100,RDA GO,Non local adaptation,0.997104,0.028534386870619367,0.009705486481952259,0.02245687303335168,0.01672884487620226,0.004507217206209539
s104,100,RDA GO,Non local adaptation,0.993223,0.07778068413880233,0.03352641968620057,0.04418926332391143,0.013568840941952102,0.021153377483197306
s104,100,RDA GO,Non local adaptation,0.997104,0.08318894762352641,0.01609881648513196,0.01926852609137011,0.014706963374269343,0.020173761305942377
s104,100,RDA GO,Non local adaptation,0.9999,0.0861247054646094,0.021563207383947524,0.026378476035875446,0.017415444800074568,0.00936050622455048
s104,100,RDA GO,Non local adaptation,0.997354,0.05754203129863797,0.02162988142424443,0.022767026377182097,0.021943574863826504,0.017620166889698242
s104,100,RDA GO,Non local adaptation,0.997104,0.05789595803651323,0.016967100659672975,0.019110083975722208,0.009185528422385073,0.00921801786039831
s104,100,RDA GO,Non local adaptation,0.99995,0.05000256076943059,0.009538671022511911,0.009012448957172646,0.010209829910988746,0.013723709059126076
s104,100,RDA GO,Non local adaptation,0.985457,0.10278807826428446,0.021062969872723,0.026576999225138776,0.017661503518468905,0.017574007200130335
s104,100,RDA GO,Non local adaptation,0.995112,0.003960242172949503,0.004905041946984943,0.00415895278233191,0.004567213475728298,0.0031824495812103476
s104,100,RDA GO,Non local adaptation,0.996805,0.05966108338614388,0.0433439633133465,0.009942691515720359,0.010019870534567061,0.023721451846392957
s104,100,RDA GO,Non local adaptation,0.9999,0.032957285003065925,0.011791106163974763,0.0060413339657717,0.009268537681473904,0.014922497833883242
s104,100,RDA GO,Non local adaptation,0.998301,0.003820113862127065,0.012479553571435322,0.016393010021791617,0.004685853914893398,0.0028148201902102165
s104,100,RDA GO,Non local adaptation,0.998701,0.06789669352582071,0.012160768224531215,0.01665942798974935,0.01098027631231129,0.01600786369784239
s104,100,RDA GO,Non local adaptation,0.996755,0.008576885273387952,0.004177390321527858,0.007052172890599705,0.005667308717081664,0.001396578745799015
s104,100,RDA GO,Non local adaptation,0.997503,0.07988071169147752,0.015155311633333439,0.02218532094088455,0.010955029235496665,0.013158968296839676
s104,100,RDA GO,Non local adaptation,0.997354,0.05789595803651323,0.025210719394250482,0.029134679760201742,0.010919746438488894,0.012868262538379598
s104,20,Geometric GO,Local adaptation,0.804269,0.14000455623135974,0.011270024869327884,0.012297079569355092,0.006370481407882462,0.004592673116003289
s104,20,Geometric GO,Local adaptation,0.799383,0.23235127762396815,0.017060583885181797,0.018913540494741414,0.009526469563051459,0.010724746555775383
s104,20,Geometric GO,Local adaptation,0.998492,0.021465330916284227,0.0013411690703332387,0.005591647589562813,0.002193907751492558,0.0017548272744750749
s104,20,Geometric GO,Local adaptation,0.810796,0.16471071756163883,0.009915774243530087,0.006990349626130572,0.0038733540827030183,0.006889785486901588
s104,20,Geometric GO,Local adaptation,0.787779,0.1986657335828292,0.012528360496036454,0.014396064818644761,0.007856298093738674,0.012049689059914319
s104,20,Geometric GO,Local adaptation,0.793853,0.2535945460743377,0.014745285234235865,0.012895615952117651,0.009207976200307834,0.007910070583242413
s104,20,Geometric GO,Local adaptation,0.829685,0.20918575190193706,0.015369848002135556,0.011239801206003005,0.010702077556839619,0.009099684801208523
s104,20,Geometric GO,Local adaptation,0.871984,0.14951145712199726,0.040299827682907956,0.009675829424039821,0.01045469836464946,0.003636080660889877
s104,20,Geometric GO,Local adaptation,0.873053,0.11161623926385456,0.010980239518046506,0.009455632246354389,0.005145298870652554,0.004707740938433172
s104,20,Geometric GO,Local adaptation,0.823006,0.1623423917948382,0.016006890434659735,0.013855567099471746,0.009978739048115038,0.012752800149641082
s104,20,Geometric GO,Local adaptation,0.837832,0.2535945460743377,0.019688668484296006,0.014729005517323252,0.009825129015932608,0.008021080003890926
s104,20,Geometric GO,Local adaptation,0.938834,0.036078111832855225,0.0053141229700088164,0.0024423422594056503,0.003822814949807863,0.0019206623741997648
s104,20,Geometric GO,Local adaptation,0.753792,0.2535945460743377,0.019079839750156168,0.01401711326717517,0.009250020845960303,0.013137391807537705
s104,20,Geometric GO,Local adaptation,0.696538,0.28636051362796605,0.01740816596017128,0.01554519831778033,0.01152702669887367,0.007111629025274993
s104,20,Geometric GO,Local adaptation,0.913319,0.0654557282736841,0.009728206065841303,0.0025726007896466224,0.001532111465958915,0.005976012379576312
s104,20,Geometric GO,Local adaptation,0.896671,0.12349156230183593,0.014000864046197239,0.00654152259003958,0.010795560373465147,0.0030293680909338947
s104,20,Geometric GO,Local adaptation,0.747328,0.1877571709941725,0.02160625744561998,0.017546208302055385,0.013395761427974816,0.016231648313420517
s104,20,Geometric GO,Local adaptation,0.908315,0.1227426773973855,0.015053840605286695,0.00782187039266262,0.009721772983125938,0.006853537365875291
s104,20,Geometric GO,Local adaptation,0.916554,0.11954094718519422,0.007417994272333392,0.01241133565380206,0.003305834859945545,0.005788501901052676
s104,20,Geometric GO,Local adaptation,0.933434,0.0105592059703567,0.002378075852584956,7.549065386462376e-4,0.005563906139974267,0.0010086607862566307
s104,20,Geometric GO,Local adaptation,0.988517,0.012977350930501669,0.001353381032632055,0.002884713506052609,0.0031914112267402085,0.0011359408311075278
s104,20,Geometric GO,Local adaptation,0.760693,0.267956572658074,0.01711680246649169,0.017008025623839483,0.008826428169990116,0.015932501904229512
s104,20,Geometric GO,Local adaptation,0.969727,0.02728900308177153,0.0033751051674904093,0.002123240448817336,0.0038957726076786427,0.005250788066159936
s104,20,Geometric GO,Local adaptation,0.942473,0.02728900308177153,0.0036968117838786243,0.0029858216845803746,0.0017171320940992199,0.0019147265554185836
s104,20,Geometric GO,Local adaptation,0.871594,0.12349156230183593,0.009283397511958731,0.006875760147024904,0.007173909665885146,0.0046719132371049
s104,20,Geometric GO,Local adaptation,0.973464,0.024302474120253836,0.005452542484839976,0.0014852960818968618,0.003932124630454565,0.002525111787729586
s104,20,Geometric GO,Local adaptation,0.906777,0.12349156230183593,0.007287057084109586,0.007792815579670903,0.007954988101241907,0.003814267090152049
s104,20,Geometric GO,Local adaptation,0.899983,0.15979308687925492,0.01694926468729844,0.008346184686309868,0.005679829065722116,0.009498607668790928
s104,20,Geometric GO,Local adaptation,0.861166,0.21374148957337002,0.012826277223367268,0.013388497216814557,0.005670872424258926,0.007904633247867776
s104,20,Geometric GO,Local adaptation,0.958079,0.02498084683086769,0.007711736093671351,0.0059038768699995305,0.0017925585895124793,0.00945554195129842
s104,20,Geometric GO,Local adaptation,0.986781,0.015142807966325125,0.0026713238936988343,0.001456201067421647,0.0015013478212815995,0.0010763937928982888
s104,20,Geometric GO,Local adaptation,0.904168,0.1138859407715656,0.008345165663658005,0.006620602543241053,0.005055307131313274,0.005702038622013611
s104,20,Geometric GO,Local adaptation,0.839152,0.10928535738310277,0.020786222039997394,0.007274063826004674,0.0027528428267020936,0.0063327716893768265
s104,20,Geometric GO,Local adaptation,0.776467,0.21536265509609526,0.015441770049460329,0.015773463764288977,0.01678881473142451,0.0053120311268633315
s104,20,Geometric GO,Local adaptation,0.684584,0.28636051362796605,0.023281121133553778,0.01390946768281637,0.00949815408020015,0.0102826602678336
s104,20,Geometric GO,Local adaptation,0.904739,0.21140425781248084,0.020561489976402156,0.009968858081381768,0.011234775031712291,0.010177520586990509
s104,20,Geometric GO,Local adaptation,0.969727,0.02728900308177153,0.006938764030510503,0.005603807787235814,0.0015854665713430898,0.004696354215007
s104,20,Geometric GO,Local adaptation,0.813528,0.267956572658074,0.0252933882309042,0.017932252139701187,0.010441753491605449,0.007005434890169509
s104,20,Geometric GO,Local adaptation,0.615882,0.2029051197204439,0.019806312089710624,0.01085839441689278,0.00716284315468519,0.013178861370095564
s104,20,Geometric GO,Local adaptation,0.79794,0.1986657335828292,0.01539782963142473,0.016372521482778613,0.008317958065130578,0.005804636565509266
s104,20,Geometric GO,Local adaptation,0.870219,0.16445789581831927,0.013703544779431852,0.007424743805385746,0.005071465115923334,0.009827627541392646
s104,20,Geometric GO,Local adaptation,0.905662,0.12254776814804746,0.012064702931232376,0.005400108769538337,0.004221847534177094,0.010031523854195118
s104,20,Geometric GO,Local adaptation,0.80701,0.21140425781248084,0.01952274725224473,0.014286008753543035,0.007814031302897323,0.010591202871125603
s104,20,Geometric GO,Local adaptation,0.962415,0.14951145712199726,0.012702858830388186,0.009651419931560047,0.007334070977329281,0.010879319293136819
s104,20,Geometric GO,Local adaptation,0.91462,0.0105592059703567,0.001116567710297166,0.0027498384369712948,9.251646019722833e-4,0.002391218176509697
s104,20,Geometric GO,Local adaptation,0.752223,0.23235127762396815,0.017350118591948974,0.02083116996693977,0.013357582626066617,0.011230037655479003
s104,20,Geometric GO,Local adaptation,0.913918,0.14951145712199726,0.008773513697303788,0.011466704434039831,0.007325542939966647,0.005586037752928789
s104,20,Geometric GO,Local adaptation,0.871741,0.11161623926385456,0.010675978531363126,0.006638594006741398,0.005110572092633403,0.007526300869655248
s104,20,Geometric GO,Local adaptation,0.807244,0.20821295803733703,0.016633786287525234,0.01489426253103695,0.00912116688451071,0.010232300235542774
s104,20,Geometric GO,Local adaptation,0.747623,0.2528078188672354,0.019972065915266412,0.011047555281745704,0.006410298776240578,0.00868448353884161
s104,20,Geometric GO,Local adaptation,0.794377,0.19858226694360892,0.013043704750368696,0.01681630242436579,0.01229580982415897,0.008339502166041124
s104,20,Geometric GO,Local adaptation,0.994162,0.012977350930501669,0.005006091240814481,6.707776833710576e-4,6.734216375976241e-4,0.0010299401323931566
s104,20,Geometric GO,Local adaptation,0.689883,0.27060923358404176,0.02252042164159576,0.02159748180902773,0.011772983330743468,0.006978522299692438
s104,20,Geometric GO,Local adaptation,0.949323,0.0643697437339695,0.007434467481243465,0.00667512813399058,0.0059892045216943185,0.005048162279352996
s104,20,Geometric GO,Local adaptation,0.976406,0.012514399228129403,0.003023090061437429,0.0019330128510273114,7.405472995370657e-4,4.54511771092755e-4
s104,20,Geometric GO,Local adaptation,0.852074,0.20918575190193706,0.014636811921943167,0.014031530270522178,0.010163636657323158,0.009148493985055073
s104,20,Geometric GO,Local adaptation,0.848871,0.20821295803733703,0.016779812894264848,0.01042822448385809,0.007458445921984654,0.012545143927157585
s104,20,Geometric GO,Local adaptation,0.775157,0.3470136658110652,0.02789544422081282,0.019513497108317564,0.01657144629614833,0.011244348214714319
s104,20,Geometric GO,Local adaptation,0.929841,0.09629396577918978,0.009176076252371887,0.008173589013556614,0.00825084077599948,0.005320484253999818
s104,20,Geometric GO,Local adaptation,0.969838,0.04974447675821224,0.004432098451452966,0.003038516364020485,0.0030575807166489566,0.0070658253065348535
s104,20,Geometric GO,Local adaptation,0.791222,0.20630924168525863,0.017742107544676193,0.007997943538154344,0.00688769010249947,0.012376053097224511
s104,20,Geometric GO,Local adaptation,0.796849,0.14679993792251086,0.018886440238339637,0.0059946217801478095,0.003721146166191846,0.008234543956636177
s104,20,Geometric GO,Local adaptation,0.953084,0.1986657335828292,0.011633088878385142,0.014640967901109915,0.01015103760932374,0.008113772701393225
s104,20,Geometric GO,Local adaptation,0.866614,0.214121697532809,0.018040996681906524,0.014812848822638879,0.016422666090743217,0.008542776552398297
s104,20,Geometric GO,Local adaptation,0.851253,0.06273582344324784,0.005449163918999427,0.005620628793028224,0.003372086497155167,0.0027850320587952905
s104,20,Geometric GO,Local adaptation,0.700712,0.2029051197204439,0.015591813876368318,0.01800749457553252,0.006908414800446702,0.012711585414670464
s104,20,Geometric GO,Local adaptation,0.988517,0.012977350930501669,0.004621199877937504,0.0017542654545036347,7.027488306989888e-4,0.0019584253487306283
s104,20,Geometric GO,Local adaptation,0.969727,0.02728900308177153,0.004661427260781336,0.0014907245345129605,0.003675290024763918,0.0019195296937181809
s104,20,Geometric GO,Local adaptation,0.842332,0.16445789581831927,0.012605620114891178,0.01051280201504842,0.004862986466842342,0.014574697458807457
s104,20,Geometric GO,Local adaptation,0.861205,0.06273582344324784,0.012652560473726744,0.007774780650788387,0.003916803779934873,0.0027721473698929717
s104,20,Geometric GO,Local adaptation,0.96377,0.012514399228129403,8.827297371196028e-4,0.0057655820341559,0.0031193455983212414,0.0014002691463570925
s104,20,Geometric GO,Local adaptation,0.918367,0.06342534805655509,0.016534127231058418,0.004593166113515389,0.0025954117694457083,0.005132261523723559
s104,20,Geometric GO,Local adaptation,0.920811,0.15688426404333528,0.01273885399439889,0.015058724089108872,0.006134290273284434,0.0075405910844234545
s104,20,Geometric GO,Local adaptation,0.965171,0.0643697437339695,0.004514235284990544,0.010142660296659875,0.002042637316027266,0.005719196497011684
s104,20,Geometric GO,Local adaptation,0.930415,0.10029723534258095,0.007650200957207138,0.008167931145940544,0.003878481647134762,0.004780501968512855
s104,20,Geometric GO,Local adaptation,0.99023,0.010447303887833733,0.01296572137997464,8.2280976018393e-4,0.002132283488551638,0.0014217297122194512
s104,20,Geometric GO,Local adaptation,0.862248,0.12349156230183593,0.007150399091939374,0.007165721452341757,0.004877919632622559,0.006443054566211559
s104,20,Geometric GO,Local adaptation,0.860956,0.20918575190193706,0.019256808215571193,0.01426960768737574,0.01005516419067536,0.00899099194666783
s104,20,Geometric GO,Local adaptation,0.965319,0.04974447675821224,0.004590913776850991,0.0034909384154293913,9.636566710385467e-4,0.0028197800591744206
s104,20,Geometric GO,Local adaptation,0.894978,0.11161623926385456,0.0076914663723545475,0.006502534634014076,0.006288288001115263,0.009809087704034174
s104,20,Geometric GO,Local adaptation,0.784236,0.2700279518366243,0.02517238509127967,0.020132757333548322,0.00955737832995176,0.015229097943452454
s104,20,Geometric GO,Local adaptation,0.951721,0.20073331946794917,0.018090809669765767,0.014593292656051497,0.008367139831642738,0.004678668527884692
s104,20,Geometric GO,Local adaptation,0.746907,0.2528078188672354,0.0229752108117789,0.013393565819797731,0.005371270244295108,0.011122764751150807
s104,20,Geometric GO,Local adaptation,0.95687,0.13354541977562354,0.02049248085993251,0.007412124108581835,0.011006296913987891,0.004413120395239012
s104,20,Geometric GO,Local adaptation,0.751579,0.43018141385046516,0.026329789877319664,0.025300206434202333,0.015234805571455155,0.013414122514264533
s104,20,Geometric GO,Local adaptation,0.836764,0.10029723534258095,0.009085840814127317,0.0069888576209552085,0.006605777477527926,0.007878394761750592
s104,20,Geometric GO,Local adaptation,0.775379,0.23167891641984864,0.019060070249874505,0.013509827991800474,0.0059813098653046836,0.013213441941564704
s104,20,Geometric GO,Local adaptation,0.926413,0.10029723534258095,0.007538923167409973,0.006522990654183861,0.006004536233406615,0.005063109806945399
s104,20,Geometric GO,Local adaptation,0.786327,0.1986657335828292,0.012204524912410433,0.010616762298419338,0.008488513507010315,0.005843784619751194
s104,20,Geometric GO,Local adaptation,0.842332,0.16445789581831927,0.01380280622104297,0.00853740778372539,0.012118135343178106,0.009328744035615946
s104,20,Geometric GO,Local adaptation,0.836619,0.20640793384072248,0.015189300112796653,0.010893529596419737,0.00839441257348206,0.011538478555228463
s104,20,Geometric GO,Local adaptation,0.921799,0.20073331946794917,0.013171066786813925,0.01237458096261667,0.008682673946164763,0.004669495841681062
s104,20,Geometric GO,Local adaptation,0.903401,0.11954094718519422,0.011750787301201979,0.004966431069961329,0.005164246289522525,0.0047606946661271545
s104,20,Geometric GO,Local adaptation,0.961805,0.024302474120253836,0.008656948086647555,0.004364286787277736,0.001954387770799495,0.002297337346677768
s104,20,Geometric GO,Local adaptation,0.818688,0.238418337405582,0.013475218053117053,0.011563581362292776,0.010010767486121536,0.005877111101807671
s104,20,Geometric GO,Local adaptation,0.983544,0.009784597545431489,0.0025706708626866224,0.0075723749904125425,0.007337087461213636,0.0011048262317041226
s104,20,Geometric GO,Local adaptation,0.852478,0.08991591738933453,0.010727972439947591,0.006790729276878544,0.004564745169630251,0.0036418584751201576
s104,20,Geometric GO,Local adaptation,0.927289,0.1227426773973855,0.011773020492945298,0.00828279475870752,0.0066813436584709646,0.005085667758727753
s104,20,Geometric GO,Local adaptation,0.816447,0.21140425781248084,0.017632135477385538,0.011188842103751697,0.00788075700630958,0.013862657027628076
s104,20,Geometric GO,Local adaptation,0.857125,0.12316926896183078,0.007862202045290565,0.00673792021555331,0.004560869725314112,0.0054017933661364365
s104,20,Geometric GO,Non local adaptation,0.97531,0.014024646164881282,0.00460676622522842,0.00402251287477785,0.0035699215954585173,0.005131025340407891
s104,20,Geometric GO,Non local adaptation,0.99875100000000006,0.008677358631772148,0.003793455222084375,0.0033692749012194526,0.007026784724650149,0.0021013497424336065
s104,20,Geometric GO,Non local adaptation,0.99005,0.0821435596595612,0.010860804772239116,0.006963055369622091,0.003207472317071271,0.005056222215825808
s104,20,Geometric GO,Non local adaptation,0.987578,0.07484173369184367,0.012468945348788564,0.015922833146652996,0.009325378173546716,0.009058858043989534
s104,20,Geometric GO,Non local adaptation,0.99005,0.07907710172475962,0.015016720013206768,0.014870531346451561,0.009001908670264111,0.011067529140482955
s104,20,Geometric GO,Non local adaptation,0.983881,0.032874897476893254,0.0122591931636067,0.005358859619780356,0.006263547469240005,0.006576307555106231
s104,20,Geometric GO,Non local adaptation,0.99005,0.0564553688828183,0.019512690704415463,0.024692836700900625,0.009417136597609208,0.016592865761168713
s104,20,Geometric GO,Non local adaptation,0.99875100000000006,0.05571585991952827,0.01592009852945271,0.00536163870543731,0.002635470495224842,0.0024670774578802396
s104,20,Geometric GO,Non local adaptation,1,0.11607881861763986,0.030624969278841258,0.013113350697375422,0.006981193739962969,0.008777224827299689
s104,20,Geometric GO,Non local adaptation,0.99875100000000006,0.05894347906213043,0.008836383891155186,0.0087242075447345,0.011076134083875052,0.006068740691095476
s104,20,Geometric GO,Non local adaptation,0.99005,0.00290925928931598,0.01323474313496313,0.004585054123090382,4.495868175405774e-4,7.36743550121512e-4
s104,20,Geometric GO,Non local adaptation,0.969233,0.12897415147182612,0.01693615253539127,0.00995687380043226,0.003919354250821134,0.004738736506413695
s104,20,Geometric GO,Non local adaptation,0.983881,0.07484173369184367,0.014860694883049448,0.0160786632530647,0.016866366630868296,0.010869686247025575
s104,20,Geometric GO,Non local adaptation,0.983881,0.06976259871761968,0.010681281668594679,0.008156715588193681,0.005886855602008618,0.011245969880255984
s104,20,Geometric GO,Non local adaptation,1,0.006889927863742712,0.008625815245257447,0.0017349438419150718,0.005273364264316008,0.0024573981715795244
s104,20,Geometric GO,Non local adaptation,0.99875100000000006,0.06508525537259612,0.015813724924127134,0.0051064526451983444,0.003624735635465498,0.003001731967946854
s104,20,Geometric GO,Non local adaptation,0.993769,0.032874897476893254,0.011342922935691595,0.006467758904060257,0.007791463906227571,0.009464951943639992
s104,20,Geometric GO,Non local adaptation,0.960789,0.027243965066343682,0.00644731179420918,0.013353243635275108,0.0024415575546047792,0.0062264490285410794
s104,20,Geometric GO,Non local adaptation,0.988813,0.12897415147182612,0.022845957088463372,0.01177272418294102,0.004883573818720492,0.005368405719246349
s104,20,Geometric GO,Non local adaptation,0.995012,0.05567323769624368,0.012817699485454652,0.006742336036026575,0.00535492950441992,0.0067217004510076945
s104,20,Geometric GO,Non local adaptation,1,0.11607881861763986,0.014974715517459483,0.014196312773288413,0.0034696359800048754,0.004032122186439331
s104,20,Geometric GO,Non local adaptation,0.97531,0.05571585991952827,0.014079409299071107,0.004268402978453141,0.002885331744108828,0.002291802133959237
s104,20,Geometric GO,Non local adaptation,0.995012,0.11267139579234037,0.020552012550046364,0.013426609073859551,0.007483948997848119,0.007738729132459483
s104,20,Geometric GO,Non local adaptation,0.993769,0.0037809068143190064,0.0010919298707467427,0.0017577047099016968,0.002164544867845083,5.152668677109528e-4
s104,20,Geometric GO,Non local adaptation,0.993769,0.1464480927899519,0.020824026414587946,0.012005011547134055,0.005362461521926029,0.006199740600911376
s104,20,Geometric GO,Non local adaptation,0.997503,0.08731841528758029,0.013161141301521309,0.009562611097977595,0.0042550671054736216,0.0024713069801690973
s104,20,Geometric GO,Non local adaptation,0.99875100000000006,0.014843721994659144,0.003766751331671846,0.0014694292948952343,0.0010346606413066358,0.00125160892828142
s104,20,Geometric GO,Non local adaptation,0.99875100000000006,0.05714982421023897,0.016146091437714293,0.013551003087971648,0.006324996883387376,0.008094116720688008
s104,20,Geometric GO,Non local adaptation,0.997503,0.0881284854995451,0.012730608143654279,0.008602938470271876,0.002866055680722508,0.006612820211073435
s104,20,Geometric GO,Non local adaptation,0.987578,0.05894347906213043,0.007706612579574241,0.004694972048886293,0.0031385376403585143,0.008409168118810791
s104,20,Geometric GO,Non local adaptation,0.99005,0.027243965066343682,0.005587819983796824,0.004404098604391277,0.005442614057129014,0.00810179343248365
s104,20,Geometric GO,Non local adaptation,0.995012,0.003754319911305648,0.007897770910912663,0.0012178069712875928,0.010550314801323945,0.006132612997938408
s104,20,Geometric GO,Non local adaptation,0.995012,0.0564553688828183,0.02094172378969598,0.010794318701458907,0.010781032599746465,0.010282565981958914
s104,20,Geometric GO,Non local adaptation,0.993769,0.09535017817717102,0.014670600219856878,0.009258248464488037,0.008984912312021504,0.00871981430257826
s104,20,Geometric GO,Non local adaptation,0.968022,0.00290925928931598,0.013177330737107038,0.002563380326149877,0.0012591234648481595,0.003940690429089943
s104,20,Geometric GO,Non local adaptation,0.993769,0.004668966109316562,0.016307251892248284,0.002355092816868419,2.4266320272821302e-4,0.007719664871985022
s104,20,Geometric GO,Non local adaptation,0.988813,0.0037809068143190064,0.0018378462495299952,0.001941787132811191,8.65370693307748e-4,0.0015757559195161152
s104,20,Geometric GO,Non local adaptation,0.983881,0.07058773636418944,0.021597919604801126,0.007827933176238243,0.005962674944516083,0.008429174418000234
s104,20,Geometric GO,Non local adaptation,0.993769,0.02699398110744537,0.008263981846663635,0.0040840971704749676,0.005175263888566287,0.005619497485708859
s104,20,Geometric GO,Non local adaptation,0.993769,0.05781987655293309,0.015436190381280114,0.012784492781156112,0.011628900240438786,0.015035584954548115
s104,20,Geometric GO,Non local adaptation,0.980199,0.06310829353836145,0.012662070465123439,0.009808165316533427,0.009235592416243084,0.011681552276017844
s104,20,Geometric GO,Non local adaptation,0.987578,0.01874045895817719,0.004400547818636946,0.005727677240072883,9.206137550706445e-4,7.518484801513631e-4
s104,20,Geometric GO,Non local adaptation,0.997503,0.019055554158726902,0.005717276326386622,0.007340895310099875,0.0035483948588454148,0.0014311433824680273
