model,seed,QTLs,current_fitness,future_fitness,causal_offset,causal_counfounded_offset,empirical_offset,empirical_counfounded_offset,causal_random_1_offset,causal_random_6_offset,causal_random_11_offset,causal_random_16_offset,causal_random_21_offset,causal_random_26_offset,causal_random_31_offset,causal_random_36_offset,causal_random_41_offset,causal_random_46_offset,causal_random_51_offset,causal_random_56_offset,causal_random_61_offset,causal_random_66_offset
m4.1,s106,100,0.98951,0.89001,0.27139937344917053,0.27831564255168256,0.01808103434176131,0.029904483266983334,0.019132993063971922,0.03460151161112002,0.03711188452005578,0.056426559458391694,0.0665759705716646,0.09525092564864811,0.09924309965078021,0.10908887119515157,0.12273444870032867,0.135727946742466,0.15165152234477258,0.1940464934107975,0.2068992123899318,0.3001536950738463
m4.1,s106,100,0.987359,0.824257,0.14703389041174247,0.18176497638450848,0.009795618862898337,0.01811397867210769,0.010221530657748298,0.012384515783725304,0.018342158765680204,0.034382720526836504,0.0425231502552632,0.054901289336949766,0.058670022745212796,0.061288812875451903,0.08091639818742374,0.0875502677354157,0.09215571266689665,0.11247611979729578,0.16167842035012323,0.1936121765844162
m4.1,s106,100,0.999892,0.970282,0.04663317796931141,0.15897499592458078,0.0031067724350752864,0.03157188650477541,0.00696594267045053,0.009788973064816598,0.014990540603761792,0.024962383394003067,0.040146963349548474,0.05518593196868509,0.07920781074566464,0.10791733826312104,0.11290921221188506,0.1308598854863098,0.15141343775760124,0.1841440961759381,0.19245490843244537,0.224794716282709
m4.1,s106,100,0.988144,0.901243,0.06259289746667937,0.05769723328234677,0.004170032945405214,0.005051562849208877,0.007569460752233348,0.013405912818557748,0.015271881041081146,0.020152128798248677,0.03139971652206225,0.035239229622636904,0.04367494061888118,0.056328564082422636,0.07099566032093055,0.0801939065638745,0.10653846450015757,0.11958249871642199,0.13474309490870964,0.159984282044049
m4.1,s106,100,0.984018,0.813908,0.14703389041174247,0.18176497638450848,0.009795618862898337,0.01811397867210769,0.010083305976081838,0.023840753120158053,0.025119528650980185,0.033531129462618596,0.03792564428977651,0.053210190070834225,0.06934658656732148,0.08452602295589985,0.1092061896253584,0.13110226792177096,0.18970562577398226,0.19932549445351316,0.23289249525391975,0.25135571516330213
m4.1,s106,100,0.999142,0.652901,0.6406643851923934,0.7012845340597273,0.042682024659782665,0.08222478488518875,0.04681316418739804,0.06161202958651024,0.06274955488898112,0.0674812409642658,0.09327841831424391,0.10126880328220099,0.10191099178618555,0.1352967435428913,0.15463858102700231,0.16744926341684852,0.20532123874152092,0.22532262252859303,0.23849085614346777,0.2939701640366056
m4.1,s106,100,0.955559,0.863944,0.4883253466550911,0.48449996873627604,0.03253296885181215,0.049399051960092893,0.03232446251533675,0.03760259419688158,0.05214447683942758,0.05784387947990861,0.06709357191745158,0.08263942321370335,0.08359534828214851,0.1135383715119908,0.12010148962632936,0.1298215912304929,0.13474964601851264,0.16891535892257709,0.25944342712699414,0.34818112265575063
m4.1,s106,100,0.955438,0.984216,0.010506928607165317,0.16956309346015025,6.999873822780597e-4,0.03451332734810664,0.0011393331848582743,0.005795766499904343,0.01548521610293606,0.028660091987627864,0.051731308867083284,0.0692706751321516,0.07933295300076738,0.0802621414348715,0.12082142975601326,0.13503046274397104,0.16761162101792348,0.23757073418860317,0.27855072647919554,0.3495036911851589
m4.1,s106,100,0.999289,0.505007,0.8806407443302852,0.7922943842731804,0.05866961053973204,0.06426770014533517,0.0653751598617641,0.06978716828929557,0.07731501771092782,0.11326816431604583,0.11206085659176226,0.1254579900560012,0.1437555742054724,0.16364422683213814,0.1869789678525814,0.19044556525353112,0.20222990914876093,0.2267239609291696,0.24321849632222797,0.3089537909073391
m4.1,s106,100,0.989514,0.914357,0.22231565695033023,0.219931727388397,0.01481100334516057,0.01744180605081282,0.019775563229300807,0.02596785951042778,0.028820957665065063,0.03499348065823497,0.04731642835280914,0.0554179015664247,0.07951845970665956,0.11595059386463301,0.13951787670324384,0.15836881575256412,0.16857209492949235,0.19397490865585407,0.2466167992161095,0.3283777922438353
m4.1,s106,100,0.999555,0.916126,0.10399480139437711,0.09650644324554687,0.006928290037959652,0.007196891891972766,0.012411400319015012,0.018276829174844987,0.03345726452384057,0.0450173321250262,0.06919637349395683,0.0718046500047471,0.07726479184096681,0.07752793406498693,0.08253404278444863,0.08544750357604126,0.08941221098668846,0.10338737742500011,0.13419433851263166,0.17864343020892912
m4.1,s106,100,0.988694,0.951259,0.018810584848689013,0.03157533136101311,0.0012531894466641426,0.00395055372266533,0.001665571581220164,0.009822575826002742,0.02831604000590714,0.034761023230668306,0.04858874899201623,0.062073096386693324,0.08552241767806694,0.11189683771029621,0.11609802843421341,0.13231286231435307,0.1406686769462043,0.15115109612979524,0.18660547378663,0.20302857208905672
m4.1,s106,100,0.99913,0.670481,0.6027794787748467,0.6270365260799027,0.04015807522959591,0.06878699176036679,0.04018023351085579,0.0518837698492309,0.06768361459328882,0.06922845916218848,0.07058492217602556,0.08328838802340656,0.08362160870165304,0.10032094011106328,0.14335730239620015,0.1553491304029364,0.19755096174310577,0.19877153338948605,0.22433990511230728,0.2877937201901879
m4.1,s106,100,0.991299,0.770304,0.23977004051888967,0.21362090710002715,0.015973840623325856,0.016310492412042896,0.01589156234956744,0.021574170065668974,0.029763481327710947,0.03238751221752448,0.03134037602418395,0.05271296127722402,0.054358834041049214,0.07926653087795467,0.11146058679750023,0.14557170855371424,0.1683457106594758,0.17851208144873074,0.21988152142276018,0.3978207185887627
m4.1,s106,100,0.968321,0.94539,0.2386534360327858,0.3458582376914498,0.015899450753508453,0.0392508997866597,0.01716654559826933,0.027010538490720538,0.031616639740189675,0.03351847090695576,0.04144892302219862,0.05272772767399704,0.06011717429912578,0.07824666350085716,0.0921301253956316,0.0955799100737916,0.14639794436454104,0.15271405749212563,0.18704799668310143,0.34234155350843937
m4.1,s106,100,0.994575,0.944784,0.13405478110226526,0.28261346439521273,0.008930931085002331,0.03980959806738076,0.013064997584586228,0.026881603693687094,0.030591262601720657,0.03372826091907731,0.04462173825353591,0.04821798638931446,0.05517249281119709,0.07153535602303954,0.09398753686649165,0.11814963265245608,0.1271948199405441,0.18062635579945535,0.2097729827602889,0.26994911003425637
m4.1,s106,100,0.999864,0.986862,0.022082926850280953,0.02365757072928321,0.0014711977911817582,0.0020452409713531123,0.003052905733909366,0.007657734816318784,0.021315344851335693,0.02914274397726166,0.05123847032484912,0.0576753881611413,0.061160957593295116,0.0812192784066958,0.09931398089675347,0.1088106655312504,0.12571047370842878,0.14470369351922635,0.1465890953110302,0.1647581780684285
m4.1,s106,100,0.99964,0.607998,0.722247843884124,0.6534478023038713,0.04811723734866205,0.054116576173940945,0.048316139599515036,0.06009543332632416,0.06273950767135222,0.09239919559999789,0.09394183043652483,0.11562214257904807,0.12230143045650804,0.16431178222844686,0.18832571959731484,0.19347141012210517,0.1947312915604836,0.2693373940637416,0.2972600103302942,0.36709104986741437
m4.1,s106,100,0.998765,0.994648,0.01617604254161548,0.07148392334272882,0.0010776722768061913,0.012587396784471773,0.0034259071927127964,0.014903176033075075,0.027706690661741515,0.033687323718677865,0.040645237141599205,0.04690837474704645,0.04830013841550046,0.055987200734265,0.06486757033280746,0.07599430017794465,0.1801632813081041,0.19153586329103625,0.26581922646282985,0.3346992499078254
m4.1,s106,100,0.999948,0.930849,0.10399480139437711,0.09650644324554687,0.006928290037959652,0.007196891891972766,0.008374290273071718,0.020705697605017705,0.03239524524891668,0.03844914949894719,0.06061591539707859,0.06916568737130371,0.07439100360324001,0.10393840917436199,0.12377768577755176,0.12252605431603948,0.1525618659146756,0.19172982352472448,0.26153452318877846,0.30577866810448034
m4.1,s106,100,0.992951,0.981785,0.00364699371347036,0.05108342643066049,2.4296820489821483e-4,0.01122891203281316,0.0028201023307873932,0.014639453965772603,0.03269534293959806,0.05369616440791564,0.07131930486179051,0.07369636133658215,0.08070479618595533,0.09537424623544105,0.11032653869311054,0.11722016952169981,0.1359689191032405,0.21708160654208264,0.2771662246516466,0.37519338114324413
m4.1,s106,100,0.999704,0.986725,0.013324822564753943,0.028994274455614935,8.877197147852458e-4,0.005196616292989619,8.94254228525591e-4,0.006848865828733949,0.0171186413353739,0.024196127067932456,0.03434419228504413,0.036822438386861056,0.06420897765956715,0.07651495998081947,0.08716850173153305,0.09584145240318953,0.18079529920618292,0.1621301240583444,0.17577524366545869,0.23865852382262823
m4.1,s106,100,0.981909,0.416428,0.8827891598208945,0.8138963379168732,0.058812741210125266,0.06042576966658363,0.06030436212721281,0.06381281287934341,0.07841710771797346,0.10086700730049346,0.11206141080617943,0.13714885601032004,0.14510540546160922,0.14331739335666027,0.14695777929562032,0.15804107017607139,0.17678245263086229,0.18786551889707984,0.19443212273361704,0.26669785686635544
m4.1,s106,100,0.990517,0.976909,0.08634295437630318,0.08093036477893627,0.0057522974478769525,0.007382859625127352,0.007433352397582333,0.016565937191039097,0.02265878194242669,0.03278134605871826,0.038023204102245675,0.06154346428138622,0.07733991224945234,0.09354209985158858,0.10923605544650779,0.1098593728230216,0.14727521363468446,0.2143519482151877,0.23393552765394887,0.28516991043010265
m4.1,s106,100,0.976235,0.934106,0.23839413407537507,0.44755948874472923,0.015882175667213137,0.05961016772059325,0.015778602819515847,0.019173194370267158,0.031985471404384944,0.03936814199684541,0.06960726328518212,0.07791947982398849,0.08648377713247701,0.11287069599545028,0.1307503296187909,0.1468957862087063,0.21512765929460045,0.23264527374028127,0.2474642707478381,0.3061003096584631
m4.1,s106,100,0.982662,0.927878,0.22670865609370452,0.2648451584120723,0.015103671553510558,0.025022522537877716,0.01645547197253231,0.021361980631572578,0.033675261581144963,0.05019373628978152,0.05389178545471908,0.06202233329645259,0.06784247054690597,0.08727029868440296,0.09117992205825506,0.10280956004967352,0.12666391005480135,0.1988975073176534,0.2222433663762494,0.27670950395505767
m4.1,s106,100,0.955488,0.686491,0.2201561378940813,0.2683060613374902,0.014667132938528856,0.03519564673151191,0.014571971875056095,0.021503643272443425,0.02789057060318133,0.03593388038967255,0.041684342261301445,0.05863543092825038,0.06055914338128385,0.0718363333422224,0.08083256923583658,0.09665221691699157,0.10192371826334155,0.115361148611672,0.1477413229537379,0.16977948146657473
m4.1,s106,100,0.990505,0.775642,0.2273094493817232,0.20280757254533627,0.015143697305725495,0.015759097153036927,0.015052688323296613,0.020222208045772745,0.023674845046329652,0.03627885302551374,0.04569014827244694,0.06676900095048999,0.12448044022850517,0.1400057884604387,0.15338653240803374,0.15372134102500412,0.17150401573524637,0.18750920648794714,0.23110956568178895,0.4549322729281706
m4.1,s106,100,0.955559,0.863944,0.4883253466550911,0.48449996873627604,0.03253296885181215,0.049399051960092893,0.03274161960868593,0.034976819522810385,0.04840356982418612,0.06309223243167551,0.09112622084666896,0.10288027120640476,0.11471290780550644,0.14386576550946123,0.16379855150857592,0.18049673369808097,0.18216240939448564,0.18626560367311443,0.18915896595060658,0.21637027021080904
m4.1,s106,100,0.992297,0.861255,0.12267626770644018,0.11308658265033131,0.00817287741356806,0.008395094585771591,0.008862024160752598,0.02991367743743333,0.0410540700815035,0.04975585499519469,0.05158596670955784,0.06420306356658818,0.07165004254065883,0.07387875841336002,0.07997423004103754,0.09058086241955722,0.10334194828625969,0.12993251900730185,0.1463671858119493,0.14946014487061268
m4.1,s106,100,0.99451,0.61002,0.5442972005947055,0.49122902330909407,0.03626189792188518,0.036229507565094,0.039378226341428936,0.05385993135195957,0.05977775988958746,0.06453018213712823,0.06926971310231383,0.07540961396311224,0.10438626915968442,0.11994652905703918,0.12066725012537508,0.13451079181132505,0.15703124368081853,0.22557745259464484,0.3208749816037135,0.3134270486960511
m4.1,s106,100,0.999984,0.671188,0.5557784705139137,0.5954060624825107,0.03702679738741439,0.06796311707347727,0.038111508888443765,0.04282195892756871,0.048199278076231214,0.05469940812405746,0.07570323251908215,0.09052765185511322,0.09974193246296098,0.11113708455124197,0.13365282489937844,0.14151945700967944,0.15109074683160437,0.1655808818654303,0.19433076774073826,0.25691038976469666
m4.1,s106,100,0.989546,0.873977,0.096297819490142475,0.11035642956596077,0.006415505530133785,0.01023038718800609,0.007747010845239121,0.015609959803630922,0.03612054940452793,0.043370409852871855,0.05154595039342766,0.07163245354212652,0.0768712782404032,0.08606908271551267,0.10316549730577129,0.12278203813136027,0.11453391243246899,0.1327432302982341,0.14234513803093032,0.15663802051389925
m4.1,s106,100,0.995723,0.972223,0.014424512011039425,0.034788569071089515,9.609826792160912e-4,0.006423772213130849,0.0010145279952512682,0.014414302973697326,0.019258655568197166,0.02080728898483269,0.04280392349991446,0.058893455322247316,0.06937585552377927,0.08181015420647215,0.0827893517818345,0.12753929025466285,0.15799391719993475,0.17615781700974978,0.2252011331340011,0.2559106925437735
m4.1,s106,100,0.996609,0.999861,0.0029737202003007226,0.0046448800665350905,1.981137111007248e-4,5.553591855165312e-4,5.379285547501001e-4,0.01024165883575906,0.030157976791581432,0.06791565683581112,0.07996321694885863,0.10276902044732106,0.1265954376876712,0.14311429922996372,0.15014759758823162,0.17164831263424668,0.1831806727242208,0.19163618995566198,0.25078000503459696,0.3601473545602138
m4.1,s106,100,0.97649,0.730306,0.2273094493817232,0.20280757254533627,0.015143697305725495,0.015759097153036927,0.01587663520849733,0.018171935343887863,0.02640691541504778,0.04372992123697119,0.05327544886374301,0.053785070144116987,0.0762382518301045,0.10831250695413532,0.11447738825983282,0.12042207712556122,0.14348069169153796,0.17346255968596205,0.19383437330065625,0.26656354730934806
m4.1,s106,100,0.958397,0.859241,0.4883253466550911,0.48449996873627604,0.03253296885181215,0.049399051960092893,0.03232074537155785,0.03283093732259658,0.055303222690390105,0.06663822704980292,0.07928532594472497,0.09035467395787018,0.10334031499426594,0.13944647299633628,0.14216146335322735,0.171620448890287,0.17881502441730474,0.18517298894338852,0.24220908024337412,0.29506938582785036
m4.1,s106,100,0.997463,0.996112,0.01751917291320609,0.09220234660234189,0.0011671536417244516,0.016753772294133096,0.00607302125324117,0.009405709783195632,0.02951694575236346,0.03764150612480368,0.06260263485016357,0.08100527674101968,0.09857920192488996,0.1160649297048724,0.13470174965483542,0.16186032972426592,0.18693915568289027,0.183274887244795,0.20816427771330853,0.258400759217811
m4.1,s106,100,0.999969,0.642098,0.5995685233567044,0.5547521277768209,0.039944156551570055,0.0412831765937793,0.04247765566347431,0.050619743150800346,0.07805973256573115,0.08829322226880752,0.11065296195432262,0.13828570576485022,0.15183305913052816,0.19190791045370226,0.20113198074558927,0.2185832223870406,0.24338302228540995,0.2213539182119208,0.31133533848793077,0.32968256198606205
m4.1,s106,100,0.996888,0.988553,0.00364699371347036,0.05108342643066049,2.4296820489821483e-4,0.01122891203281316,0.0013274631659325182,0.015246737577915467,0.017743379263138313,0.039097320744811946,0.05133343188466025,0.07137095167151154,0.07286054070780636,0.10006896127314761,0.11468265220259209,0.13210534581693625,0.15420289235191645,0.1483302816510101,0.1893904770962231,0.20268045979625346
m4.1,s106,100,0.973745,0.915445,0.29168133801811086,0.3898234067719563,0.019432249317790275,0.04155192470099277,0.01939792585106232,0.026014887728229113,0.04122303820346221,0.04309561298060133,0.054585026643829325,0.06531551163456749,0.08517151174940636,0.09881370442875465,0.11277845377122962,0.12483100673359324,0.12772182455168835,0.1653715751303274,0.16318589770578537,0.1695391837640296
m4.1,s106,100,0.966693,0.7051,0.8270611294167447,0.7512461980933953,0.055100056030603785,0.055409105119402155,0.056170940142675235,0.05539527692326013,0.06551340940431333,0.07153154350684665,0.08491843022076312,0.10055634375048575,0.10628111744699109,0.1120558409836767,0.1445217208002127,0.16704854068418307,0.17686376570728843,0.20136401902412124,0.2838854305101395,0.34907465282784195
m4.1,s106,100,0.992274,0.942461,0.15125767526916728,0.16027306722024648,0.010077013761083732,0.013693613106811454,0.011524730683004709,0.02923270760878302,0.03202924531520871,0.03708717175912756,0.04149449416582433,0.04630875457896544,0.0533979113964022,0.059383375276997566,0.0813841311655405,0.1012127049633512,0.14483952216981535,0.1596312672229553,0.1869613895428802,0.23270515114989176
m4.1,s106,100,0.9955,0.895835,0.096297819490142475,0.11035642956596077,0.006415505530133785,0.01023038718800609,0.01337205171395655,0.0341840097844858,0.05193503804095242,0.058410191317534374,0.07481458666813817,0.08264559425700019,0.08132480110659356,0.11997152017197081,0.1240493884980523,0.1389414526555292,0.16558277463363522,0.18263074290358966,0.20722133799304035,0.24587154307631626
m4.1,s106,100,0.998586,0.973841,0.055294910824820596,0.0503842460118501,0.0036838301018976287,0.004269448403851073,0.0037567580674413062,0.013295564788741667,0.022529318428877614,0.02607350920219174,0.029711395438558656,0.04302814150064466,0.05493621526188667,0.06328830692343396,0.08506399414524192,0.11759356598844045,0.15283263774985495,0.17197512114458388,0.215017063547579,0.2506061620054983
m4.1,s106,100,0.999517,0.508111,0.8827891598208945,0.8138963379168732,0.058812741210125266,0.06042576966658363,0.058524446069838774,0.0666283907746797,0.06863899216468818,0.08262196682463316,0.0934531802976501,0.12128619331282393,0.15815985895958645,0.16133648447158871,0.22570375503215956,0.24503436105963858,0.25359438428991243,0.29933580989536906,0.34554749081408936,0.42840032889712965
m4.1,s106,100,0.999671,0.993581,0.013324822564753943,0.028994274455614935,8.877197147852458e-4,0.005196616292989619,0.005414068430926325,0.01049090591825155,0.02858505280274186,0.03623309800238773,0.04052197758291657,0.05225553684560807,0.052845936787629715,0.055511827188886274,0.07607036600078747,0.09864055062948485,0.17244894814393238,0.1846862125866544,0.26162700055082305,0.28889252068260846
m4.1,s106,100,0.962643,0.772873,0.13437572178066798,0.12050533108001656,0.008952312635571585,0.008920781579812806,0.008992807293147408,0.014349086712406806,0.021301739136221912,0.02664611675193558,0.04365413262190893,0.04804660223367567,0.061120181745607634,0.07506216010365759,0.08779478999530883,0.12442846472257947,0.1540970556095332,0.2010021572509577,0.263164121956856,0.40153450466960106
m4.1,s106,100,0.99256,0.77585,0.23977004051888967,0.21362090710002715,0.015973840623325856,0.016310492412042896,0.015871852176815218,0.022711732374323806,0.02594876310533576,0.0402400621154884,0.041585274938632816,0.06570839362681093,0.07387811019434098,0.07936203519502334,0.10734185584338561,0.11273165441055495,0.24103680762139895,0.31509042812126387,0.3776820990247911,0.45791012077662174
m4.1,s106,100,0.997869,0.998197,0.010820461567041794,0.06664251162332349,7.208754195006747e-4,0.014137593804808118,8.10503338787723e-4,0.006819060225418967,0.015684712578062088,0.022206894047762212,0.029163392328968113,0.03608316360320478,0.04125014835334028,0.04825069173293034,0.06186428475685364,0.07109425452664983,0.09095369359027151,0.11498874824405689,0.15703565837730732,0.23428486914845556
m4.1,s106,100,0.999156,0.502207,0.8827891598208945,0.8138963379168732,0.058812741210125266,0.06042576966658363,0.059715192233361705,0.0639133369534475,0.06675703307777263,0.07447712959635919,0.08460430222495145,0.09907187095187556,0.10133990122026754,0.12563329401123471,0.1577631756018798,0.19730914868960345,0.1976400598359407,0.23411524604620326,0.26513985993231837,0.28724286331117754
m4.1,s106,100,0.985469,0.547158,0.59151995016778125,0.5811482385671584,0.03940794850369718,0.04575003722935455,0.03915890158070741,0.054924121333138745,0.06131919102996207,0.060636007794103185,0.06868575130954847,0.08062171128955835,0.09049678748168587,0.09659418803734686,0.11516040445325475,0.12303026452953,0.19813370015859552,0.1910534235338304,0.1936241118284606,0.23666081949816226
m4.1,s106,100,0.986148,0.920542,0.22670865609370452,0.2648451584120723,0.015103671553510558,0.025022522537877716,0.027276342066972856,0.028288930409228908,0.03721723116497879,0.04584618533729149,0.046287682269683446,0.05764218900485983,0.0575239801515295,0.06895141194584524,0.07550814821406394,0.13483062208578664,0.14965616669894663,0.17074971935997557,0.2251606276507527,0.2785642167445193
m4.1,s106,100,0.996236,0.64434,0.722247843884124,0.6534478023038713,0.04811723734866205,0.054116576173940945,0.048493581361611665,0.051474606909844046,0.058383050087219876,0.07705932294581148,0.10404416423434248,0.12379446544229174,0.125738211145105,0.1283498272666398,0.15991837461675948,0.1935957506869642,0.20116067283699005,0.22974365898835084,0.2351863487880611,0.3036644733798832
m4.1,s106,100,0.98804,0.825325,0.14849914567081046,0.2493799334653156,0.009893236371450238,0.04042001159657521,0.010495502752647302,0.0114933432510238,0.019949512854292806,0.03199297497317521,0.05171591230550032,0.0687552654273324,0.10187668270461037,0.11581662358951833,0.1311415124905795,0.1572444657919632,0.16304085726524292,0.19268605772916628,0.20255389299206863,0.3500950980530687
m4.1,s106,100,0.989179,0.960788,0.012604737871854515,0.07130237350738029,8.397465898077497e-4,0.015027445693722248,0.0027137357583772647,0.006035171622481464,0.016826043257085418,0.022719830353261607,0.02996052953315244,0.04054692526048636,0.05939397344308416,0.09057458185312535,0.11916194785261691,0.13920258080093673,0.19831027523237021,0.22614889389725049,0.22986946002342543,0.3340206988373412
m4.1,s106,100,0.996634,0.965049,0.08375915629951991,0.08760608346679997,0.0055801609349411755,0.007380677355204593,0.02038778123820706,0.03205280741033127,0.046150279824158584,0.0679505386843351,0.08034412278901859,0.08481617019488234,0.0986961602934232,0.10844582272014365,0.13087192428889355,0.12959685030825646,0.18313997002990287,0.18819586254408108,0.20523781657028797,0.37033855428205475
m4.1,s106,100,0.999986,0.823734,0.27139937344917053,0.27831564255168256,0.01808103434176131,0.029904483266983334,0.019297153407256986,0.034657977022636594,0.04890759483194329,0.0634791423749054,0.06783414260020361,0.07742918487364664,0.08980505030268358,0.08890027618292415,0.09116631082878282,0.10436059837101853,0.11932959447718708,0.16861793237836653,0.2211784681842652,0.3005874162616582
m4.1,s106,100,0.999071,0.669119,0.5011087934233633,0.6022073618819789,0.03338462129701021,0.058463167710900626,0.03886470601374625,0.04701435051344592,0.055610813556782136,0.06318424537113447,0.06770974240022788,0.07822579743943195,0.10010948033182922,0.10061744531552731,0.11881723499297521,0.12771926613586196,0.1326052547337442,0.16406081258815283,0.2279334533695323,0.3409651265776702
m4.1,s106,100,0.999645,0.936772,0.07713738941034869,0.22735206485969844,0.0051390088681378,0.03625283898242413,0.005693671228073148,0.015232598242700639,0.02397325809939518,0.03460926206891351,0.06693579941404793,0.07412139797480465,0.08579988648074395,0.09142591029554258,0.09890276783930964,0.10162381231418467,0.1364718905336663,0.22046409462147357,0.29918598837699434,0.372364249279802
m4.1,s106,100,0.989932,0.424473,0.937054672951396,0.9257796281898524,0.0624279912898004,0.09370905249394836,0.06386122702542904,0.07177993014842114,0.0928111991935341,0.11696470369881345,0.12718991743252187,0.12567088749342725,0.13071008262307082,0.14349231441697108,0.14520413854674272,0.15866546464425163,0.17423724690532993,0.21780381515474087,0.2666674922321194,0.3015509453477334
m4.1,s106,100,0.99939,0.652388,0.5442972005947055,0.49122902330909407,0.03626189792188518,0.036229507565094,0.03656070012801188,0.0368299858802194,0.05955282382044691,0.06614828205720831,0.07915817697880535,0.08932336044392383,0.09908785170282584,0.11952008419751776,0.12910179465461621,0.15623364425376418,0.19267677540923314,0.22104021108758606,0.22787275673323268,0.2972363187971491
m4.1,s106,100,0.985802,0.930991,0.030077456007137262,0.03713261158171977,0.002003805344376435,0.0049276642303989785,0.002220739864975866,0.010080733764360018,0.021319878380773767,0.04077738620843935,0.0500568974850255,0.06170143233207074,0.06946802290753429,0.08573280769763586,0.09383808908814491,0.10016185539515526,0.1259205813686184,0.1571359709323759,0.187998769006817,0.2319712460767821
m4.1,s106,100,0.97158,0.40335,0.8440165874955946,0.9571907729282205,0.05622965414244835,0.08780803216111813,0.057467645461669443,0.059361452216519825,0.06605599200970551,0.07779207278220351,0.0803748776843137,0.07969304721264878,0.08458741723855377,0.09913319567952086,0.10989469340572516,0.11673556707096772,0.12723987454030072,0.14088209653480907,0.16079619604800366,0.1862955641446616
m4.1,s106,100,0.99995,0.912657,0.11997856801986453,0.11219243166092091,0.007993152604122734,0.010178882314844583,0.007963333262612136,0.012730176931291347,0.018716628393630922,0.025004722001972735,0.045897194703695264,0.04719205925870854,0.0652808816806268,0.07185453838828922,0.09061635702551615,0.1225310320318231,0.1866336261106664,0.18757242847303124,0.23752556261619992,0.31135659061332843
m4.1,s106,100,0.99977,0.640826,0.6406643851923934,0.7012845340597273,0.042682024659782665,0.08222478488518875,0.046280516346585365,0.05026627204229537,0.05206456056486831,0.05404898246304222,0.07147154541281271,0.0807170902548161,0.09642850443484335,0.12018533724150211,0.13731906299327723,0.17710830766961796,0.18226116826346284,0.20218393437462037,0.21128111826338417,0.2321875276319058
m4.1,s106,100,0.983528,0.402495,0.937054672951396,0.9257796281898524,0.0624279912898004,0.09370905249394836,0.0646481235965575,0.06900448949592869,0.07619300890925643,0.0874899509434423,0.09593347541393676,0.09889068517716883,0.12108386316993318,0.11907234093470358,0.12127386346678762,0.13627421501385684,0.16052338371527658,0.1805625326462715,0.2800085909839598,0.37213005980063807
m4.1,s106,100,0.994575,0.944784,0.13405478110226526,0.28261346439521273,0.008930931085002331,0.03980959806738076,0.009549329022744411,0.016999534868514375,0.029165302986616706,0.033171243016039194,0.04959548841698196,0.06745926687446792,0.08012654969350054,0.0896905819533743,0.09032163485650524,0.10746815471188256,0.12356853955251201,0.1315006007463475,0.15020691365975147,0.26981437291388866
m4.1,s106,100,1,0.642645,0.6093936670591844,0.5962337171920782,0.04059872239834991,0.059324950916551926,0.04185903180053186,0.05010389733456305,0.07366504759486744,0.07894924444425294,0.08515868857615488,0.09414099006069,0.11363863881360073,0.1486472862598494,0.195225196917541,0.1934267129501452,0.2209759890409972,0.3110459721470345,0.3132050501233053,0.4711636846341187
m4.1,s106,100,0.997051,0.638295,0.722247843884124,0.6534478023038713,0.04811723734866205,0.054116576173940945,0.04796116630311586,0.05428450496474295,0.05764698936453536,0.06981558841630993,0.08186833916793275,0.08592035367939901,0.09135179173270584,0.0983454148764651,0.12447944136397664,0.1747142052644078,0.20502359613538296,0.2137011519509362,0.2255868247939156,0.4912793971319886
m4.1,s106,100,0.999825,0.951129,0.07736796675953651,0.1996763573770116,0.0051543702778423005,0.03751257766537032,0.005330355233225547,0.007556295394178263,0.023193901475228613,0.03424269482208005,0.04262777802717557,0.060730302533627115,0.0969429037469068,0.10329027073870731,0.15777374317482426,0.15993092464042383,0.2050383485716856,0.23417858088716856,0.3183111616056678,0.3554988049060253
m4.1,s106,100,0.992189,0.881282,0.27139937344917053,0.27831564255168256,0.01808103434176131,0.029904483266983334,0.017965541924857848,0.019185749812397745,0.024252021303218928,0.04769802132804781,0.049523063054622715,0.07937601913013236,0.08709595535216372,0.09213294177998385,0.10162158016378538,0.1601951395656739,0.16676104786620924,0.2062576450844931,0.2143586676373953,0.2868254859615528
m4.1,s106,100,0.998022,0.912179,0.16638467877546295,0.16609822304012492,0.011084797479996777,0.013301574689324665,0.01129431760389655,0.0152668265911321,0.026354908653210836,0.029597882644205736,0.0410580846275357,0.0493962096553279,0.061807749302831595,0.06439096661941987,0.10207974325662043,0.10749132759193362,0.13090117412923322,0.17796333685070376,0.21104818954092885,0.24001316684538973
m4.1,s106,100,0.99915,0.899031,0.17386270258175748,0.3152434069733362,0.011582994670107252,0.04121814594540031,0.014093462335865633,0.023368584375438792,0.029704375217852658,0.03992707239773873,0.04160186400170671,0.05188833286576625,0.07807945545583063,0.10388714757876352,0.1326149579583883,0.14427171253980534,0.15278631752229588,0.1694334144386613,0.21342952786746588,0.24084835189967563
m4.1,s106,100,0.999102,0.776644,0.3906309071785539,0.35554940113109174,0.0260244183981936,0.026236561741033327,0.026233001297617863,0.04006466153535555,0.04674386807667314,0.05230429222171043,0.06272167609471753,0.06982537379830957,0.07933938761008742,0.09887978199865616,0.11640431671224612,0.14193513917519548,0.1532542598458862,0.16271616456901314,0.3259671191009467,0.36811681492734427
