file,method,climate_change_rate,generation_since,causal2empirical_mean,causal2empirical_std,causal2neglog_mean,causal2neglog_std,empirical2neglog_mean,empirical2neglog_std
steps/msprime/thyme_501_n20.tree,geometric_default,0.05,9,0.48362505642350284,0.2688647492161711,0.03564218821483291,0.06423151862195327,0.2350920593981925,0.16295199805163554
steps/msprime/thyme_501_n20.tree,geometric_high,0.05,9,0.9042614416757484,0.08551992760236325,0.18786609151009384,0.0708496431296429,0.19996792563636187,0.0977841325799073
steps/msprime/thyme_501_n20.tree,gradient_forest,0.05,9,0.0842521961661398,0.17751159210585452,0.07440008746458096,0.0918471549731812,0.03260453019663875,0.07657047517177189
steps/msprime/thyme_501_n20.tree,rda,0.05,16,0.7994136356462122,0.11343991211453083,0.08898841311413767,0.07490572971707056,0.06222824835659789,0.03963269035457737
steps/msprime/thyme_501_n20.tree,rona,0.05,16,0.7742968186171199,0.06310847870846878,0.07365829954099605,0.0602343319458598,0.04038975348347339,0.03094581386969806
steps/msprime/thyme_501_n20.tree,geometric_default,0.05,16,0.71925732540273,0.11673656472567015,-0.01607441412313692,0.0651863927556538,-0.04548113428343169,0.06305377784883885
steps/msprime/thyme_501_n20.tree,geometric_high,0.05,16,0.804240376469641,0.12228447481926492,0.05245656773913541,0.06395270864050848,0.0247821957025407,0.034776493274461105
steps/msprime/thyme_501_n20.tree,gradient_forest,0.05,16,0.1244370569445328,0.13374577765859288,0.03352280462766927,0.0483851871878449,0.057159467468519964,0.124541462798878
steps/msprime/thyme_502_n5.tree,rda,0.2,1,0.5970927509237646,0.2629453792313339,0.13823706914233197,0.15910792376937796,0.059439993548781114,0.16868691980059175
steps/msprime/thyme_502_n5.tree,rona,0.2,1,0.6684921614527635,0.26987420111415245,0.09904675042347172,0.12668080010328187,0.05468342062152766,0.16920486050593378
steps/msprime/thyme_502_n5.tree,geometric_default,0.2,1,0.7775348918335243,0.1691803206104151,0.08960190501822896,0.13501330567755782,0.010646110755853866,0.13198637544867223
steps/msprime/thyme_502_n5.tree,geometric_high,0.2,1,0.80263883220934,0.1748256165938611,0.2712320237519885,0.08526399000373042,0.23648968819352686,0.10578880854213032
steps/msprime/thyme_502_n5.tree,gradient_forest,0.2,1,0.3639709668709248,0.2574965870224079,0.3527209025118516,0.1134259938402299,0.16354146143367357,0.18122871187929687
steps/msprime/thyme_502_n5.tree,rda,0.2,0,0.9521301991689063,0.04121906916221632,0.040730190497407,0.03902948588804618,0.06979784044890755,0.08444504618731548
